architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
rfwave,pruned_70,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-2.1457079116124955,0.2873810671637519,0.012542338034048394,0.95,-2.170347353706833,-2.121068469518158,higher_is_better
rfwave,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-9.359390016586033e-05,0.0020804997871604687,9.080045483811774e-05,0.95,-0.0002719715314376269,8.478373110590623e-05,higher_is_better
rfwave,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,2.528402079778521e-07,2.614521300695768e-06,1.1410706444297864e-07,0.95,2.8676706781724356e-08,4.770037091739798e-07,higher_is_better
rfwave,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-1.114001349797677e-06,2.37663509220644e-05,1.0372485913642252e-06,0.95,-3.1516777810158984e-06,9.236750814205443e-07,lower_is_better
rfwave,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-7.822778489832044e-07,1.2531267784521273e-05,5.469093635840981e-07,0.95,-1.8566821233935887e-06,2.9212642542717996e-07,lower_is_better
rfwave,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,0.00011627349781421563,0.002593988080191215,0.00011321092123132784,0.95,-0.00010612952868319465,0.0003386765243116259,lower_is_better
rfwave,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,4.98732309492988e-05,0.0005120614679068076,2.2348194639553776e-05,0.95,5.970168678177795e-06,9.377629322041979e-05,lower_is_better
rfwave,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-1.1128925141843381e-05,0.0001829123331534575,7.982948687778092e-06,0.95,-2.6811439948940263e-05,4.5535896652535e-06,higher_is_better
rfwave,torch_compile_overhead,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-9.359390016586033e-05,0.0020804997871604687,9.080045483811774e-05,0.95,-0.0002719715314376269,8.478373110590623e-05,higher_is_better
rfwave,torch_compile_overhead,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,2.528402079778521e-07,2.614521300695768e-06,1.1410706444297864e-07,0.95,2.8676706781724356e-08,4.770037091739798e-07,higher_is_better
rfwave,torch_compile_overhead,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-1.1103115384547558e-06,2.3767993389131955e-05,1.037320274503878e-06,0.95,-3.1481287913095667e-06,9.275057144000551e-07,lower_is_better
rfwave,torch_compile_overhead,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-7.66686030792578e-07,1.2530863325475238e-05,5.468917115441557e-07,0.95,-1.8410556277437177e-06,3.0768356615856174e-07,lower_is_better
rfwave,torch_compile_overhead,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,0.0001168713169513054,0.002594106034290783,0.00011321606917027832,0.95,-0.00010554182267998242,0.0003392844565825932,lower_is_better
rfwave,torch_compile_overhead,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,4.967099144350313e-05,0.0005121096938931981,2.2350299394154713e-05,0.95,5.763794378775723e-06,9.357818850823054e-05,lower_is_better
rfwave,torch_compile_overhead,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-1.2459376501661708e-05,0.00018455403911079123,8.054598609857537e-06,0.95,-2.828264768937501e-05,3.3638946860515933e-06,higher_is_better
