step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_discriminator_loss,train_discriminator_loss_total,val_loss,val_generator_loss,val_discriminator_loss,val_mel_l1
92465,train,1783143006.3662474,104.94530487060547,104.94530487060547,104.94530487060547,85.39696502685547,1.954833984375,20.734296798706055,20.734296798706055,,,,
92470,train,1783143006.7778199,112.56250762939453,112.56250762939453,112.56250762939453,93.53907012939453,1.90234375,23.329864501953125,23.329864501953125,,,,
92475,train,1783143007.1882932,112.73174285888672,112.73174285888672,112.73174285888672,92.33623504638672,2.03955078125,24.154375076293945,24.154375076293945,,,,
92480,train,1783143007.6005363,96.69597625732422,96.69597625732422,96.69597625732422,79.08733367919922,1.7608642578125,24.79239845275879,24.79239845275879,,,,
92485,train,1783143008.0119603,126.86537170410156,126.86537170410156,126.86537170410156,105.61293029785156,2.125244140625,24.468008041381836,24.468008041381836,,,,
92490,train,1783143008.422267,93.10533142089844,93.10533142089844,93.10533142089844,74.03550720214844,1.906982421875,21.287147521972656,21.287147521972656,,,,
92495,train,1783143008.8348722,102.36863708496094,102.36863708496094,102.36863708496094,82.25389099121094,2.011474609375,23.434751510620117,23.434751510620117,,,,
92500,train,1783143009.2805228,108.55262756347656,108.55262756347656,108.55262756347656,90.35926818847656,1.8193359375,24.533546447753906,24.533546447753906,,,,
92505,train,1783143009.6904457,100.48658752441406,100.48658752441406,100.48658752441406,82.31398010253906,1.8172607421875,21.2651309967041,21.2651309967041,,,,
92510,train,1783143010.1030855,120.72447967529297,120.72447967529297,120.72447967529297,101.03697967529297,1.96875,22.80368423461914,22.80368423461914,,,,
92515,train,1783143010.5203323,97.1461410522461,97.1461410522461,97.1461410522461,77.8443832397461,1.93017578125,20.491411209106445,20.491411209106445,,,,
92520,train,1783143010.9346385,100.54229736328125,100.54229736328125,100.54229736328125,80.46905517578125,2.00732421875,24.198272705078125,24.198272705078125,,,,
92525,train,1783143011.345078,115.80906677246094,115.80906677246094,115.80906677246094,94.01463317871094,2.179443359375,15.5970458984375,15.5970458984375,,,,
92530,train,1783143011.7573204,90.70899963378906,90.70899963378906,90.70899963378906,72.33253479003906,1.837646484375,23.12645149230957,23.12645149230957,,,,
92535,train,1783143012.1709256,102.27410888671875,102.27410888671875,102.27410888671875,84.02093505859375,1.8253173828125,24.145954132080078,24.145954132080078,,,,
92540,train,1783143012.5803058,125.98030090332031,125.98030090332031,125.98030090332031,106.98371887207031,1.899658203125,14.7815523147583,14.7815523147583,,,,
92545,train,1783143012.9921782,101.77992248535156,101.77992248535156,101.77992248535156,82.77357482910156,1.900634765625,20.823137283325195,20.823137283325195,,,,
92550,train,1783143013.4341834,99.60064697265625,99.60064697265625,99.60064697265625,81.21685791015625,1.83837890625,28.142107009887695,28.142107009887695,,,,
92555,train,1783143013.842465,96.26824188232422,96.26824188232422,96.26824188232422,78.04558563232422,1.822265625,24.980239868164062,24.980239868164062,,,,
92560,train,1783143014.2552314,108.25682067871094,108.25682067871094,108.25682067871094,88.79881286621094,1.94580078125,28.320947647094727,28.320947647094727,,,,
92565,train,1783143014.6652527,145.6610565185547,145.6610565185547,145.6610565185547,125.03117370605469,2.06298828125,32.740013122558594,32.740013122558594,,,,
92570,train,1783143015.07808,101.16596984863281,101.16596984863281,101.16596984863281,83.79292297363281,1.7373046875,22.981201171875,22.981201171875,,,,
92575,train,1783143015.488475,85.6297378540039,85.6297378540039,85.6297378540039,67.3143081665039,1.83154296875,22.302181243896484,22.302181243896484,,,,
92580,train,1783143015.9001706,107.63333892822266,107.63333892822266,107.63333892822266,87.37454986572266,2.02587890625,18.24470329284668,18.24470329284668,,,,
92585,train,1783143016.3135626,117.47422790527344,117.47422790527344,117.47422790527344,97.62071228027344,1.9853515625,22.92641830444336,22.92641830444336,,,,
92590,train,1783143016.7236018,108.72445678710938,108.72445678710938,108.72445678710938,89.49838256835938,1.922607421875,18.731101989746094,18.731101989746094,,,,
92595,train,1783143017.1373155,98.38723754882812,98.38723754882812,98.38723754882812,78.44583129882812,1.994140625,21.33452033996582,21.33452033996582,,,,
92600,train,1783143017.5841236,112.40811920166016,112.40811920166016,112.40811920166016,91.76358795166016,2.064453125,23.454233169555664,23.454233169555664,,,,
92605,train,1783143018.0019846,108.65129852294922,108.65129852294922,108.65129852294922,89.09807586669922,1.955322265625,22.005250930786133,22.005250930786133,,,,
92610,train,1783143018.4184847,115.57925415039062,115.57925415039062,115.57925415039062,95.01773071289062,2.05615234375,16.619903564453125,16.619903564453125,,,,
92615,train,1783143018.833668,98.13544464111328,98.13544464111328,98.13544464111328,78.75067901611328,1.9384765625,23.522218704223633,23.522218704223633,,,,
92620,train,1783143019.2430763,108.75810241699219,108.75810241699219,108.75810241699219,88.93876647949219,1.98193359375,18.2362060546875,18.2362060546875,,,,
92625,train,1783143019.6569078,87.73967742919922,87.73967742919922,87.73967742919922,70.39836883544922,1.734130859375,24.795114517211914,24.795114517211914,,,,
92630,train,1783143020.0687382,118.84269714355469,118.84269714355469,118.84269714355469,99.30412292480469,1.953857421875,17.293453216552734,17.293453216552734,,,,
92635,train,1783143020.4807384,115.22151947021484,115.22151947021484,115.22151947021484,91.16634368896484,2.405517578125,22.599346160888672,22.599346160888672,,,,
92640,train,1783143020.8932848,109.8617935180664,109.8617935180664,109.8617935180664,90.4452896118164,1.941650390625,30.056415557861328,30.056415557861328,,,,
92645,train,1783143021.3033195,91.18855285644531,91.18855285644531,91.18855285644531,73.23200988769531,1.795654296875,23.736995697021484,23.736995697021484,,,,
92650,train,1783143021.749411,103.35662078857422,103.35662078857422,103.35662078857422,85.31218719482422,1.804443359375,26.67964744567871,26.67964744567871,,,,
92655,train,1783143022.1574087,106.86227416992188,106.86227416992188,106.86227416992188,86.11764526367188,2.074462890625,15.947785377502441,15.947785377502441,,,,
92660,train,1783143022.5702882,126.25054931640625,126.25054931640625,126.25054931640625,104.89068603515625,2.135986328125,24.662139892578125,24.662139892578125,,,,
92665,train,1783143022.9809668,86.83094787597656,86.83094787597656,86.83094787597656,67.80751037597656,1.90234375,20.13517189025879,20.13517189025879,,,,
92670,train,1783143023.3935132,104.62503814697266,104.62503814697266,104.62503814697266,85.45267486572266,1.917236328125,30.59134864807129,30.59134864807129,,,,
92675,train,1783143023.8017502,104.38275146484375,104.38275146484375,104.38275146484375,83.10345458984375,2.1279296875,23.069477081298828,23.069477081298828,,,,
92680,train,1783143024.2140293,115.42667388916016,115.42667388916016,115.42667388916016,95.96622467041016,1.946044921875,13.074945449829102,13.074945449829102,,,,
92685,train,1783143024.6264706,97.94513702392578,97.94513702392578,97.94513702392578,79.38556671142578,1.85595703125,25.343345642089844,25.343345642089844,,,,
92690,train,1783143025.0391405,105.23294067382812,105.23294067382812,105.23294067382812,86.05081176757812,1.918212890625,29.105697631835938,29.105697631835938,,,,
92695,train,1783143025.4511595,115.28279113769531,115.28279113769531,115.28279113769531,93.93757629394531,2.134521484375,21.653076171875,21.653076171875,,,,
92700,train,1783143025.8948684,120.9483871459961,120.9483871459961,120.9483871459961,100.2745590209961,2.0673828125,22.924842834472656,22.924842834472656,,,,
92705,train,1783143026.3055592,108.55479431152344,108.55479431152344,108.55479431152344,91.72618103027344,1.682861328125,24.208547592163086,24.208547592163086,,,,
92710,train,1783143026.7162268,100.21408081054688,100.21408081054688,100.21408081054688,80.88546752929688,1.932861328125,21.705528259277344,21.705528259277344,,,,
92715,train,1783143027.127869,120.22525024414062,120.22525024414062,120.22525024414062,100.27651977539062,1.994873046875,12.496224403381348,12.496224403381348,,,,
92720,train,1783143027.5416024,92.02865600585938,92.02865600585938,92.02865600585938,72.21176147460938,1.981689453125,25.098825454711914,25.098825454711914,,,,
92725,train,1783143027.9598088,111.6572036743164,111.6572036743164,111.6572036743164,92.8986587524414,1.8758544921875,22.077543258666992,22.077543258666992,,,,
92730,train,1783143028.3754888,113.52474975585938,113.52474975585938,113.52474975585938,91.52279663085938,2.2001953125,24.771373748779297,24.771373748779297,,,,
92735,train,1783143028.792001,88.79640197753906,88.79640197753906,88.79640197753906,68.98683166503906,1.98095703125,34.22734069824219,34.22734069824219,,,,
92740,train,1783143029.2110167,110.13167572021484,110.13167572021484,110.13167572021484,90.82747650146484,1.930419921875,20.36408233642578,20.36408233642578,,,,
92745,train,1783143029.6279695,113.47370910644531,113.47370910644531,113.47370910644531,92.53132629394531,2.09423828125,19.558509826660156,19.558509826660156,,,,
92750,train,1783143030.0746574,107.34066009521484,107.34066009521484,107.34066009521484,88.75667572021484,1.8583984375,21.4871826171875,21.4871826171875,,,,
92755,train,1783143030.4894125,109.77523803710938,109.77523803710938,109.77523803710938,90.60165405273438,1.9173583984375,16.51789093017578,16.51789093017578,,,,
92760,train,1783143030.9015846,96.38355255126953,96.38355255126953,96.38355255126953,78.15479278564453,1.8228759765625,32.15525436401367,32.15525436401367,,,,
92765,train,1783143031.3165445,118.16606140136719,118.16606140136719,118.16606140136719,97.07475280761719,2.109130859375,25.984331130981445,25.984331130981445,,,,
92770,train,1783143031.7333767,112.99259948730469,112.99259948730469,112.99259948730469,93.90568542480469,1.90869140625,17.786880493164062,17.786880493164062,,,,
92775,train,1783143032.1492212,105.6216812133789,105.6216812133789,105.6216812133789,86.5848159790039,1.9036865234375,20.70256805419922,20.70256805419922,,,,
92780,train,1783143032.5663145,106.02137756347656,106.02137756347656,106.02137756347656,86.63172912597656,1.93896484375,17.3416690826416,17.3416690826416,,,,
92785,train,1783143033.0064166,114.47644805908203,114.47644805908203,114.47644805908203,89.47400665283203,2.500244140625,31.0600528717041,31.0600528717041,,,,
92790,train,1783143033.4185374,118.36408996582031,118.36408996582031,118.36408996582031,100.45149230957031,1.791259765625,24.200050354003906,24.200050354003906,,,,
92795,train,1783143033.8337417,97.46491241455078,97.46491241455078,97.46491241455078,78.85285186767578,1.8612060546875,22.06986427307129,22.06986427307129,,,,
92800,train,1783143034.2819202,109.47478485107422,109.47478485107422,109.47478485107422,87.72673797607422,2.1748046875,19.679214477539062,19.679214477539062,,,,
92805,train,1783143034.6949039,107.14744567871094,107.14744567871094,107.14744567871094,86.58836364746094,2.055908203125,25.460128784179688,25.460128784179688,,,,
92810,train,1783143035.1089652,105.49427795410156,105.49427795410156,105.49427795410156,86.81507873535156,1.867919921875,30.831947326660156,30.831947326660156,,,,
92815,train,1783143035.518981,109.52561950683594,109.52561950683594,109.52561950683594,89.88938903808594,1.963623046875,18.002643585205078,18.002643585205078,,,,
92820,train,1783143035.9215326,107.71775817871094,107.71775817871094,107.71775817871094,88.22068786621094,1.94970703125,15.0984525680542,15.0984525680542,,,,
92825,train,1783143036.4281213,104.34506225585938,104.34506225585938,104.34506225585938,84.88583374023438,1.9459228515625,16.18947982788086,16.18947982788086,,,,
92830,train,1783143036.8378437,107.96495056152344,107.96495056152344,107.96495056152344,90.03404235839844,1.7930908203125,28.43982696533203,28.43982696533203,,,,
92835,train,1783143037.2514253,107.82855987548828,107.82855987548828,107.82855987548828,89.16156768798828,1.86669921875,19.584394454956055,19.584394454956055,,,,
92840,train,1783143037.6652396,107.01950073242188,107.01950073242188,107.01950073242188,88.33541870117188,1.868408203125,33.732147216796875,33.732147216796875,,,,
92845,train,1783143038.0799835,113.89248657226562,113.89248657226562,113.89248657226562,95.82608032226562,1.806640625,18.011747360229492,18.011747360229492,,,,
92850,train,1783143038.5323935,106.01817321777344,106.01817321777344,106.01817321777344,86.08409118652344,1.993408203125,22.195035934448242,22.195035934448242,,,,
92855,train,1783143038.949096,95.823486328125,95.823486328125,95.823486328125,75.586669921875,2.023681640625,20.93132781982422,20.93132781982422,,,,
92860,train,1783143039.3644304,80.81769561767578,80.81769561767578,80.81769561767578,61.87238311767578,1.89453125,21.26436424255371,21.26436424255371,,,,
92865,train,1783143039.7754123,103.2386474609375,103.2386474609375,103.2386474609375,86.3685302734375,1.68701171875,22.117584228515625,22.117584228515625,,,,
92870,train,1783143040.1878653,98.63626098632812,98.63626098632812,98.63626098632812,80.67117309570312,1.7965087890625,23.379674911499023,23.379674911499023,,,,
92875,train,1783143040.6005645,99.8653335571289,99.8653335571289,99.8653335571289,78.8912124633789,2.097412109375,34.542083740234375,34.542083740234375,,,,
92880,train,1783143041.0109637,122.51005554199219,122.51005554199219,122.51005554199219,102.33915710449219,2.01708984375,23.58005142211914,23.58005142211914,,,,
92885,train,1783143041.4252129,112.23714447021484,112.23714447021484,112.23714447021484,93.11483001708984,1.9122314453125,32.25016784667969,32.25016784667969,,,,
92890,train,1783143041.8349926,110.99962615966797,110.99962615966797,110.99962615966797,92.95641326904297,1.8043212890625,26.69768714904785,26.69768714904785,,,,
92895,train,1783143042.247874,107.36451721191406,107.36451721191406,107.36451721191406,87.21315002441406,2.01513671875,28.275625228881836,28.275625228881836,,,,
92900,train,1783143042.6966033,97.75816345214844,97.75816345214844,97.75816345214844,79.18150329589844,1.857666015625,36.953372955322266,36.953372955322266,,,,
92905,train,1783143043.106623,85.01527404785156,85.01527404785156,85.01527404785156,68.08656311035156,1.69287109375,34.38328170776367,34.38328170776367,,,,
92910,train,1783143043.515022,115.33275604248047,115.33275604248047,115.33275604248047,95.67699432373047,1.965576171875,15.316681861877441,15.316681861877441,,,,
92915,train,1783143043.9269574,107.24955749511719,107.24955749511719,107.24955749511719,88.48246765136719,1.876708984375,34.371334075927734,34.371334075927734,,,,
92920,train,1783143044.3362193,117.39335632324219,117.39335632324219,117.39335632324219,100.69413757324219,1.669921875,39.090476989746094,39.090476989746094,,,,
92925,train,1783143044.7481563,95.28109741210938,95.28109741210938,95.28109741210938,77.36849975585938,1.791259765625,21.70376205444336,21.70376205444336,,,,
92930,train,1783143045.1608474,123.01579284667969,123.01579284667969,123.01579284667969,102.62028503417969,2.03955078125,30.08494758605957,30.08494758605957,,,,
92935,train,1783143045.5715466,91.3443603515625,91.3443603515625,91.3443603515625,73.8773193359375,1.7467041015625,31.808330535888672,31.808330535888672,,,,
92940,train,1783143045.9860325,113.54190063476562,113.54190063476562,113.54190063476562,94.04116821289062,1.9500732421875,13.90712833404541,13.90712833404541,,,,
92945,train,1783143046.4083433,103.32991790771484,103.32991790771484,103.32991790771484,81.93587493896484,2.139404296875,19.175979614257812,19.175979614257812,,,,
92950,train,1783143046.8629806,89.70855712890625,89.70855712890625,89.70855712890625,72.67242431640625,1.70361328125,23.795795440673828,23.795795440673828,,,,
92955,train,1783143047.2761428,69.81449890136719,69.81449890136719,69.81449890136719,51.59794235229492,1.8216552734375,15.739739418029785,15.739739418029785,,,,
92960,train,1783143047.688953,80.57582092285156,80.57582092285156,80.57582092285156,63.24549865722656,1.7330322265625,30.474042892456055,30.474042892456055,,,,
92965,train,1783143048.1026902,126.43879699707031,126.43879699707031,126.43879699707031,105.23518371582031,2.120361328125,14.083876609802246,14.083876609802246,,,,
92970,train,1783143048.5157883,96.69049835205078,96.69049835205078,96.69049835205078,77.83917999267578,1.8851318359375,22.252222061157227,22.252222061157227,,,,
92975,train,1783143048.9287682,66.19670867919922,66.19670867919922,66.19670867919922,48.78459930419922,1.7412109375,19.887075424194336,19.887075424194336,,,,
92980,train,1783143049.3442829,100.76140594482422,100.76140594482422,100.76140594482422,81.29363250732422,1.94677734375,37.6919059753418,37.6919059753418,,,,
92985,train,1783143049.7586803,111.60020446777344,111.60020446777344,111.60020446777344,91.63926696777344,1.99609375,29.547151565551758,29.547151565551758,,,,
92990,train,1783143050.1699598,72.76216125488281,72.76216125488281,72.76216125488281,55.40864944458008,1.7353515625,17.43562889099121,17.43562889099121,,,,
92995,train,1783143050.5832715,108.10836029052734,108.10836029052734,108.10836029052734,89.38521575927734,1.872314453125,46.31745147705078,46.31745147705078,,,,
93000,train,1783143051.0289037,113.7327880859375,113.7327880859375,113.7327880859375,94.2528076171875,1.947998046875,21.897565841674805,21.897565841674805,,,,
93000,validation,1783143052.0951312,,,,,,,,1.5674910485744475,867.6713571166993,201.67400943756104,1.5674910485744475
93005,train,1783143052.5145414,88.24563598632812,88.24563598632812,88.24563598632812,70.18899536132812,1.8056640625,41.6794548034668,41.6794548034668,,,,
93010,train,1783143052.9279501,116.81729125976562,116.81729125976562,116.81729125976562,96.96377563476562,1.9853515625,18.330692291259766,18.330692291259766,,,,
93015,train,1783143053.3443797,92.36882781982422,92.36882781982422,92.36882781982422,73.83855438232422,1.85302734375,22.562725067138672,22.562725067138672,,,,
93020,train,1783143053.7603216,95.98784637451172,95.98784637451172,95.98784637451172,78.04839324951172,1.7939453125,36.121273040771484,36.121273040771484,,,,
93025,train,1783143054.1717553,78.20012664794922,78.20012664794922,78.20012664794922,60.60369110107422,1.7596435546875,23.53985595703125,23.53985595703125,,,,
93030,train,1783143054.5871437,87.7414321899414,87.7414321899414,87.7414321899414,69.6945571899414,1.8046875,32.696075439453125,32.696075439453125,,,,
93035,train,1783143055.004674,114.5337142944336,114.5337142944336,114.5337142944336,96.4782943725586,1.8055419921875,25.249828338623047,25.249828338623047,,,,
93040,train,1783143055.4205067,98.21265411376953,98.21265411376953,98.21265411376953,76.94556427001953,2.126708984375,24.14462661743164,24.14462661743164,,,,
93045,train,1783143055.8344724,110.67054748535156,110.67054748535156,110.67054748535156,92.04383850097656,1.8626708984375,16.916025161743164,16.916025161743164,,,,
93050,train,1783143056.2798743,110.99982452392578,110.99982452392578,110.99982452392578,93.68659210205078,1.7313232421875,30.24725341796875,30.24725341796875,,,,
93055,train,1783143056.692109,101.24032592773438,101.24032592773438,101.24032592773438,81.41122436523438,1.98291015625,31.30266571044922,31.30266571044922,,,,
93060,train,1783143057.1075494,106.14849090576172,106.14849090576172,106.14849090576172,87.25933074951172,1.888916015625,27.864273071289062,27.864273071289062,,,,
93065,train,1783143057.5248046,107.68763732910156,107.68763732910156,107.68763732910156,88.35414123535156,1.933349609375,16.71001625061035,16.71001625061035,,,,
93070,train,1783143057.9402127,128.39620971679688,128.39620971679688,128.39620971679688,106.59445190429688,2.18017578125,17.42486572265625,17.42486572265625,,,,
93075,train,1783143058.3555062,118.10298156738281,118.10298156738281,118.10298156738281,94.96577453613281,2.313720703125,27.90544319152832,27.90544319152832,,,,
93080,train,1783143058.771078,113.39268493652344,113.39268493652344,113.39268493652344,95.28111267089844,1.8111572265625,12.12295913696289,12.12295913696289,,,,
93085,train,1783143059.1879673,82.77178955078125,82.77178955078125,82.77178955078125,64.78839111328125,1.79833984375,39.66739273071289,39.66739273071289,,,,
93090,train,1783143059.606156,114.07970428466797,114.07970428466797,114.07970428466797,95.31749725341797,1.876220703125,34.7930908203125,34.7930908203125,,,,
93095,train,1783143060.0244899,85.15367889404297,85.15367889404297,85.15367889404297,65.23912811279297,1.991455078125,28.25908660888672,28.25908660888672,,,,
93100,train,1783143060.4825342,88.15458679199219,88.15458679199219,88.15458679199219,69.12870788574219,1.902587890625,17.39071273803711,17.39071273803711,,,,
93105,train,1783143060.8976555,92.53598022460938,92.53598022460938,92.53598022460938,75.04574584960938,1.7490234375,34.90584945678711,34.90584945678711,,,,
93110,train,1783143061.3121927,105.69752502441406,105.69752502441406,105.69752502441406,85.47047424316406,2.022705078125,16.219331741333008,16.219331741333008,,,,
93115,train,1783143061.7291305,100.2784652709961,100.2784652709961,100.2784652709961,82.7894515991211,1.7489013671875,32.64546585083008,32.64546585083008,,,,
93120,train,1783143062.1469328,107.66436004638672,107.66436004638672,107.66436004638672,89.40264129638672,1.826171875,37.06123733520508,37.06123733520508,,,,
93125,train,1783143062.5650766,92.18724060058594,92.18724060058594,92.18724060058594,74.08909606933594,1.809814453125,28.857816696166992,28.857816696166992,,,,
93130,train,1783143062.9804814,96.93773651123047,96.93773651123047,96.93773651123047,78.78832244873047,1.81494140625,23.288482666015625,23.288482666015625,,,,
93135,train,1783143063.3922682,108.57334899902344,108.57334899902344,108.57334899902344,88.95176696777344,1.962158203125,27.47396469116211,27.47396469116211,,,,
93140,train,1783143063.8068726,78.67235565185547,78.67235565185547,78.67235565185547,59.94676971435547,1.87255859375,27.78515625,27.78515625,,,,
93145,train,1783143064.2243578,72.59931945800781,72.59931945800781,72.59931945800781,55.53022384643555,1.7069091796875,36.125946044921875,36.125946044921875,,,,
93150,train,1783143064.674051,88.27083587646484,88.27083587646484,88.27083587646484,68.48812103271484,1.978271484375,44.841331481933594,44.841331481933594,,,,
93155,train,1783143065.0865471,102.33720397949219,102.33720397949219,102.33720397949219,83.41264343261719,1.8924560546875,29.917503356933594,29.917503356933594,,,,
93160,train,1783143065.502173,116.45716857910156,116.45716857910156,116.45716857910156,97.56190490722656,1.8895263671875,17.215177536010742,17.215177536010742,,,,
93165,train,1783143065.917506,93.93649291992188,93.93649291992188,93.93649291992188,75.65036010742188,1.82861328125,31.774269104003906,31.774269104003906,,,,
93170,train,1783143066.3328853,108.77854919433594,108.77854919433594,108.77854919433594,90.86106872558594,1.791748046875,31.199920654296875,31.199920654296875,,,,
93175,train,1783143066.7483046,104.82784271240234,104.82784271240234,104.82784271240234,86.56368255615234,1.826416015625,29.437917709350586,29.437917709350586,,,,
93180,train,1783143067.1633015,107.76569366455078,107.76569366455078,107.76569366455078,87.22858428955078,2.0537109375,34.04355239868164,34.04355239868164,,,,
93185,train,1783143067.5799987,83.43731689453125,83.43731689453125,83.43731689453125,65.23907470703125,1.81982421875,28.679698944091797,28.679698944091797,,,,
93190,train,1783143067.9929729,140.18756103515625,140.18756103515625,140.18756103515625,119.41851043701172,2.076904296875,21.804882049560547,21.804882049560547,,,,
93195,train,1783143068.4087667,89.34980010986328,89.34980010986328,89.34980010986328,67.77509307861328,2.157470703125,27.79672622680664,27.79672622680664,,,,
93200,train,1783143068.8559148,104.5552749633789,104.5552749633789,104.5552749633789,87.4141616821289,1.714111328125,35.289817810058594,35.289817810058594,,,,
93205,train,1783143069.2649658,117.6252212524414,117.6252212524414,117.6252212524414,98.8386001586914,1.878662109375,15.447660446166992,15.447660446166992,,,,
93210,train,1783143069.6713448,112.95166778564453,112.95166778564453,112.95166778564453,92.70996856689453,2.024169921875,15.670441627502441,15.670441627502441,,,,
93215,train,1783143070.1737888,93.28687286376953,93.28687286376953,93.28687286376953,75.15699005126953,1.81298828125,37.4731330871582,37.4731330871582,,,,
93220,train,1783143070.5889845,89.95061492919922,89.95061492919922,89.95061492919922,71.30071258544922,1.864990234375,22.897659301757812,22.897659301757812,,,,
93225,train,1783143071.0044463,87.79122161865234,87.79122161865234,87.79122161865234,69.91158294677734,1.7879638671875,29.438457489013672,29.438457489013672,,,,
93230,train,1783143071.418949,140.6929931640625,140.6929931640625,140.6929931640625,118.75452423095703,2.19384765625,20.49431610107422,20.49431610107422,,,,
93235,train,1783143071.8352523,124.80509185791016,124.80509185791016,124.80509185791016,101.25040435791016,2.35546875,23.542327880859375,23.542327880859375,,,,
93240,train,1783143072.2525573,98.5135498046875,98.5135498046875,98.5135498046875,80.6009521484375,1.791259765625,25.619979858398438,25.619979858398438,,,,
93245,train,1783143072.6726217,118.74806213378906,118.74806213378906,118.74806213378906,97.02687072753906,2.172119140625,18.26152801513672,18.26152801513672,,,,
93250,train,1783143073.1223679,106.96367645263672,106.96367645263672,106.96367645263672,87.03447723388672,1.992919921875,19.739931106567383,19.739931106567383,,,,
93255,train,1783143073.5392144,83.47212982177734,83.47212982177734,83.47212982177734,65.53755950927734,1.79345703125,27.172107696533203,27.172107696533203,,,,
93260,train,1783143073.9549375,122.45524597167969,122.45524597167969,122.45524597167969,102.86051940917969,1.95947265625,15.783655166625977,15.783655166625977,,,,
93265,train,1783143074.3738704,107.26805877685547,107.26805877685547,107.26805877685547,88.86595916748047,1.8402099609375,30.562946319580078,30.562946319580078,,,,
93270,train,1783143074.7887068,104.70576477050781,104.70576477050781,104.70576477050781,83.96357727050781,2.07421875,36.0338249206543,36.0338249206543,,,,
93275,train,1783143075.2066307,76.95222473144531,76.95222473144531,76.95222473144531,59.13850402832031,1.7813720703125,22.487987518310547,22.487987518310547,,,,
93280,train,1783143075.6224084,108.71992492675781,108.71992492675781,108.71992492675781,87.34053039550781,2.137939453125,31.822311401367188,31.822311401367188,,,,
93285,train,1783143076.0383139,99.49005889892578,99.49005889892578,99.49005889892578,79.72443389892578,1.9765625,19.02657699584961,19.02657699584961,,,,
93290,train,1783143076.454858,81.1244125366211,81.1244125366211,81.1244125366211,64.1261215209961,1.6998291015625,30.33626937866211,30.33626937866211,,,,
93295,train,1783143076.869999,97.9610824584961,97.9610824584961,97.9610824584961,77.2018051147461,2.075927734375,19.115015029907227,19.115015029907227,,,,
93300,train,1783143077.3157961,98.98450469970703,98.98450469970703,98.98450469970703,77.28040313720703,2.17041015625,28.51095199584961,28.51095199584961,,,,
93305,train,1783143077.7290866,116.52066040039062,116.52066040039062,116.52066040039062,96.89785766601562,1.9622802734375,15.538647651672363,15.538647651672363,,,,
93310,train,1783143078.1427834,96.09032440185547,96.09032440185547,96.09032440185547,78.20458221435547,1.78857421875,26.7330322265625,26.7330322265625,,,,
93315,train,1783143078.559704,101.4627456665039,101.4627456665039,101.4627456665039,81.3968276977539,2.006591796875,25.746713638305664,25.746713638305664,,,,
93320,train,1783143078.976459,93.84818267822266,93.84818267822266,93.84818267822266,75.06644439697266,1.878173828125,36.23371887207031,36.23371887207031,,,,
93325,train,1783143079.39046,109.32491302490234,109.32491302490234,109.32491302490234,91.19380950927734,1.8131103515625,24.37599754333496,24.37599754333496,,,,
93330,train,1783143079.80431,78.52527618408203,78.52527618408203,78.52527618408203,59.43836212158203,1.90869140625,23.6068172454834,23.6068172454834,,,,
93335,train,1783143080.2205503,82.00012969970703,82.00012969970703,82.00012969970703,59.06800079345703,2.293212890625,29.84779167175293,29.84779167175293,,,,
93340,train,1783143080.6369424,71.91653442382812,71.91653442382812,71.91653442382812,54.49832534790039,1.7418212890625,20.634897232055664,20.634897232055664,,,,
93345,train,1783143081.0526562,101.63165283203125,101.63165283203125,101.63165283203125,83.65435791015625,1.7977294921875,34.04740905761719,34.04740905761719,,,,
93350,train,1783143081.4949648,104.43559265136719,104.43559265136719,104.43559265136719,83.13188171386719,2.13037109375,22.08213233947754,22.08213233947754,,,,
93355,train,1783143081.9065516,79.76507568359375,79.76507568359375,79.76507568359375,61.550968170166016,1.8214111328125,28.366060256958008,28.366060256958008,,,,
93360,train,1783143082.3203044,112.44916534423828,112.44916534423828,112.44916534423828,93.55756378173828,1.88916015625,38.0693473815918,38.0693473815918,,,,
93365,train,1783143082.7356226,124.68484497070312,124.68484497070312,124.68484497070312,103.98416137695312,2.070068359375,15.229325294494629,15.229325294494629,,,,
93370,train,1783143083.1450675,83.22798919677734,83.22798919677734,83.22798919677734,65.85250091552734,1.737548828125,21.424877166748047,21.424877166748047,,,,
93375,train,1783143083.5557346,96.332763671875,96.332763671875,96.332763671875,76.315673828125,2.001708984375,32.02521514892578,32.02521514892578,,,,
93380,train,1783143083.9675717,121.99189758300781,121.99189758300781,121.99189758300781,103.45552062988281,1.8536376953125,37.65308380126953,37.65308380126953,,,,
93385,train,1783143084.3821688,119.43360900878906,119.43360900878906,119.43360900878906,98.46681213378906,2.0966796875,17.71678924560547,17.71678924560547,,,,
93390,train,1783143084.7969189,101.08744049072266,101.08744049072266,101.08744049072266,80.90189361572266,2.0185546875,24.0112361907959,24.0112361907959,,,,
93395,train,1783143085.2121046,84.72323608398438,84.72323608398438,84.72323608398438,65.09921264648438,1.96240234375,22.160991668701172,22.160991668701172,,,,
93400,train,1783143085.6543553,95.33204650878906,95.33204650878906,95.33204650878906,78.20558166503906,1.712646484375,30.743444442749023,30.743444442749023,,,,
93405,train,1783143086.0666573,96.90771484375,96.90771484375,96.90771484375,79.6982421875,1.720947265625,22.804746627807617,22.804746627807617,,,,
