step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_amplitude,train_generator_loss_consistency,train_generator_loss_feature_matching,train_generator_loss_mel,train_generator_loss_phase,train_generator_loss_real_imaginary,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_loss_total,val_loss_amplitude,val_loss_consistency,val_loss_mel,val_loss_phase,val_loss_real_imaginary
118185,train,1783402482.6103334,,,,,,,,,,,7.1337890625,7.1337890625,4.80078125,2.3330078125,,,,,,,
118190,train,1783402483.2476108,478.8238830566406,478.8238830566406,478.8238830566406,20.109375,0.7571050524711609,0.13066017627716064,26.37604522705078,0.18612761795520782,3.609375,0.5336287021636963,,,,,,,,,,,
118195,train,1783402483.815023,,,,,,,,,,,7.5234375,7.5234375,5.23046875,2.29296875,,,,,,,
118200,train,1783402484.48865,467.4449462890625,467.4449462890625,467.4449462890625,19.78125,0.6850690841674805,0.11091834306716919,22.643417358398438,0.17542971670627594,3.609375,0.4734766483306885,,,,,,,,,,,
118205,train,1783402485.0533173,,,,,,,,,,,6.771484375,6.771484375,4.630859375,2.140625,,,,,,,
118210,train,1783402485.691413,471.90753173828125,471.90753173828125,471.90753173828125,20.1328125,0.7283658385276794,0.10520360618829727,24.366870880126953,0.1802423894405365,3.609375,0.48414039611816406,,,,,,,,,,,
118215,train,1783402486.25889,,,,,,,,,,,7.3388671875,7.3388671875,5.052734375,2.2861328125,,,,,,,
118220,train,1783402486.8961935,471.7942810058594,471.7942810058594,471.7942810058594,19.90625,0.7090435028076172,0.11402103304862976,24.53253936767578,0.1792651116847992,3.59375,0.4944595694541931,,,,,,,,,,,
118225,train,1783402487.4614203,,,,,,,,,,,7.7978515625,7.7978515625,5.26171875,2.5361328125,,,,,,,
118230,train,1783402488.1009557,467.8369445800781,467.8369445800781,467.8369445800781,18.921875,0.7122225165367126,0.11643058061599731,22.91973114013672,0.17664462327957153,3.609375,0.46126484870910645,,,,,,,,,,,
118235,train,1783402488.6664262,,,,,,,,,,,6.986328125,6.986328125,4.7158203125,2.2705078125,,,,,,,
118240,train,1783402489.3068264,472.8680114746094,472.8680114746094,472.8680114746094,19.9453125,0.709896445274353,0.11450931429862976,24.963275909423828,0.179036945104599,3.609375,0.5067660808563232,,,,,,,,,,,
118245,train,1783402489.874794,,,,,,,,,,,6.6748046875,6.6748046875,4.572265625,2.1025390625,,,,,,,
118250,train,1783402490.5499644,480.667236328125,480.667236328125,480.667236328125,22.6484375,0.7491390109062195,0.14131206274032593,26.8693790435791,0.18716861307621002,3.609375,0.5034787058830261,,,,,,,,,,,
118255,train,1783402491.111919,,,,,,,,,,,6.92578125,6.92578125,4.697265625,2.228515625,,,,,,,
118260,train,1783402491.7522297,475.61572265625,475.61572265625,475.61572265625,21.421875,0.7090701460838318,0.13461744785308838,25.514995574951172,0.178903266787529,3.609375,0.5036056041717529,,,,,,,,,,,
118265,train,1783402492.3207326,,,,,,,,,,,7.58984375,7.58984375,5.248046875,2.341796875,,,,,,,
118270,train,1783402492.9610007,470.81640625,470.81640625,470.81640625,20.46875,0.7126590013504028,0.10087263584136963,23.815357208251953,0.17538230121135712,3.625,0.4451369643211365,,,,,,,,,,,
118275,train,1783402493.5284536,,,,,,,,,,,7.4853515625,7.4853515625,5.15625,2.3291015625,,,,,,,
118280,train,1783402494.1666381,461.940185546875,461.940185546875,461.940185546875,17.5,0.7061717510223389,0.094730906188488,21.749664306640625,0.1752651333808899,3.609375,0.41695499420166016,,,,,,,,,,,
118285,train,1783402494.7331126,,,,,,,,,,,7.4658203125,7.4658203125,5.158203125,2.3076171875,,,,,,,
118290,train,1783402495.3718143,471.5011291503906,471.5011291503906,471.5011291503906,21.03125,0.7081269025802612,0.0996500551700592,23.771129608154297,0.17811444401741028,3.609375,0.49630334973335266,,,,,,,,,,,
118295,train,1783402495.9406688,,,,,,,,,,,6.837890625,6.837890625,4.75390625,2.083984375,,,,,,,
118300,train,1783402496.6180618,479.4643249511719,479.4643249511719,479.4643249511719,20.78125,0.7555570006370544,0.12169473618268967,26.206018447875977,0.18812982738018036,3.59375,0.5452195405960083,,,,,,,,,,,
118305,train,1783402497.1837788,,,,,,,,,,,7.0234375,7.0234375,4.7255859375,2.2978515625,,,,,,,
118310,train,1783402497.8190198,471.05364990234375,471.05364990234375,471.05364990234375,19.140625,0.717844545841217,0.12618546187877655,23.819900512695312,0.18006561696529388,3.609375,0.4890846610069275,,,,,,,,,,,
118315,train,1783402498.3839529,,,,,,,,,,,7.0869140625,7.0869140625,4.810546875,2.2763671875,,,,,,,
118320,train,1783402499.0209103,475.1866760253906,475.1866760253906,475.1866760253906,20.140625,0.7557233572006226,0.11653576791286469,24.95040512084961,0.18504256010055542,3.609375,0.5003799200057983,,,,,,,,,,,
118325,train,1783402499.5891023,,,,,,,,,,,7.4072265625,7.4072265625,5.08203125,2.3251953125,,,,,,,
118330,train,1783402500.2303765,474.6417236328125,474.6417236328125,474.6417236328125,20.25,0.7321325540542603,0.11069364100694656,25.663755416870117,0.1849321722984314,3.59375,0.49953019618988037,,,,,,,,,,,
118335,train,1783402500.7987947,,,,,,,,,,,7.03515625,7.03515625,4.818359375,2.216796875,,,,,,,
118340,train,1783402501.4396114,474.524169921875,474.524169921875,474.524169921875,20.9296875,0.6941658854484558,0.12372682243585587,24.708765029907227,0.17854031920433044,3.609375,0.5343606472015381,,,,,,,,,,,
118345,train,1783402502.0084374,,,,,,,,,,,7.44580078125,7.44580078125,4.982421875,2.46337890625,,,,,,,
118350,train,1783402502.682566,470.6419677734375,470.6419677734375,470.6419677734375,19.7890625,0.6991817355155945,0.1123630478978157,23.106430053710938,0.1772644817829132,3.625,0.4722236394882202,,,,,,,,,,,
118355,train,1783402503.2476861,,,,,,,,,,,7.31494140625,7.31494140625,5.15234375,2.16259765625,,,,,,,
118360,train,1783402503.8893702,467.3592224121094,467.3592224121094,467.3592224121094,19.1953125,0.694782555103302,0.10068990290164948,23.941434860229492,0.17685940861701965,3.609375,0.4548341631889343,,,,,,,,,,,
118365,train,1783402504.4623332,,,,,,,,,,,7.0205078125,7.0205078125,4.6796875,2.3408203125,,,,,,,
118370,train,1783402505.1034236,481.076171875,481.076171875,481.076171875,20.6171875,0.7732880115509033,0.13302890956401825,26.380626678466797,0.1898503452539444,3.609375,0.5500185489654541,,,,,,,,,,,
118375,train,1783402505.6694877,,,,,,,,,,,7.384765625,7.384765625,5.046875,2.337890625,,,,,,,
118380,train,1783402506.3150082,468.05615234375,468.05615234375,468.05615234375,17.953125,0.708543598651886,0.10597042739391327,23.876888275146484,0.17805388569831848,3.609375,0.4791240692138672,,,,,,,,,,,
118385,train,1783402506.88411,,,,,,,,,,,6.98046875,6.98046875,4.75390625,2.2265625,,,,,,,
118390,train,1783402507.5211518,477.3409423828125,477.3409423828125,477.3409423828125,21.15625,0.749955952167511,0.1213168129324913,25.92493438720703,0.1835816204547882,3.609375,0.5064741373062134,,,,,,,,,,,
118395,train,1783402508.0878863,,,,,,,,,,,7.2177734375,7.2177734375,4.93359375,2.2841796875,,,,,,,
118400,train,1783402508.766012,467.322998046875,467.322998046875,467.322998046875,18.84375,0.7210007309913635,0.10029270499944687,23.239315032958984,0.1824789047241211,3.609375,0.44600337743759155,,,,,,,,,,,
118405,train,1783402509.3297918,,,,,,,,,,,7.048828125,7.048828125,4.859375,2.189453125,,,,,,,
118410,train,1783402509.9707508,470.7147216796875,470.7147216796875,470.7147216796875,18.3125,0.7206753492355347,0.11689461022615433,23.38833999633789,0.17762266099452972,3.625,0.47400525212287903,,,,,,,,,,,
118415,train,1783402510.5394301,,,,,,,,,,,7.33203125,7.33203125,4.97265625,2.359375,,,,,,,
118420,train,1783402511.1796045,478.7986145019531,478.7986145019531,478.7986145019531,21.0625,0.7157114744186401,0.13111527264118195,26.089548110961914,0.17902278900146484,3.609375,0.5662965774536133,,,,,,,,,,,
118425,train,1783402511.746471,,,,,,,,,,,7.2724609375,7.2724609375,5.005859375,2.2666015625,,,,,,,
118430,train,1783402512.3821707,471.35546875,471.35546875,471.35546875,20.0859375,0.7254132032394409,0.11700558662414551,24.67369270324707,0.1856403797864914,3.609375,0.45184803009033203,,,,,,,,,,,
118435,train,1783402512.9501562,,,,,,,,,,,6.546875,6.546875,4.396484375,2.150390625,,,,,,,
118440,train,1783402513.5935924,472.7894287109375,472.7894287109375,472.7894287109375,19.1328125,0.7258291840553284,0.12579089403152466,24.920183181762695,0.18090391159057617,3.609375,0.4949517846107483,,,,,,,,,,,
118445,train,1783402514.1627605,,,,,,,,,,,7.08642578125,7.08642578125,4.685546875,2.40087890625,,,,,,,
118450,train,1783402514.8385532,471.4492492675781,471.4492492675781,471.4492492675781,19.390625,0.7400486469268799,0.09849224984645844,24.52115249633789,0.1801605522632599,3.609375,0.4821309447288513,,,,,,,,,,,
118455,train,1783402515.4015803,,,,,,,,,,,6.9541015625,6.9541015625,4.763671875,2.1904296875,,,,,,,
118460,train,1783402516.041957,474.2316589355469,474.2316589355469,474.2316589355469,21.03125,0.7479523420333862,0.1040891781449318,25.811281204223633,0.18275003135204315,3.609375,0.4627441167831421,,,,,,,,,,,
118465,train,1783402516.6114407,,,,,,,,,,,6.974609375,6.974609375,4.7890625,2.185546875,,,,,,,
118470,train,1783402517.2493637,476.96044921875,476.96044921875,476.96044921875,18.8671875,0.7528677582740784,0.1379920095205307,23.156810760498047,0.18314900994300842,3.625,0.5468019247055054,,,,,,,,,,,
118475,train,1783402517.8195984,,,,,,,,,,,6.623046875,6.623046875,4.4140625,2.208984375,,,,,,,
118480,train,1783402518.4582913,476.7933349609375,476.7933349609375,476.7933349609375,19.15625,0.7638342976570129,0.12633869051933289,24.412094116210938,0.18658864498138428,3.609375,0.5504598617553711,,,,,,,,,,,
118485,train,1783402519.0262556,,,,,,,,,,,6.796875,6.796875,4.509765625,2.287109375,,,,,,,
118490,train,1783402519.6633902,473.83624267578125,473.83624267578125,473.83624267578125,19.453125,0.7127743363380432,0.12357715517282486,24.337316513061523,0.17782136797904968,3.609375,0.5424012541770935,,,,,,,,,,,
118495,train,1783402520.2330601,,,,,,,,,,,6.998046875,6.998046875,4.93359375,2.064453125,,,,,,,
118500,train,1783402520.9110274,467.70489501953125,467.70489501953125,467.70489501953125,18.0703125,0.7186542749404907,0.10974397510290146,23.981002807617188,0.17856226861476898,3.609375,0.45200785994529724,,,,,,,,,,,
118505,train,1783402521.47526,,,,,,,,,,,7.15234375,7.15234375,4.810546875,2.341796875,,,,,,,
118510,train,1783402522.1163795,474.78948974609375,474.78948974609375,474.78948974609375,20.2734375,0.7287188172340393,0.12557938694953918,25.164501190185547,0.17722593247890472,3.609375,0.5096221566200256,,,,,,,,,,,
118515,train,1783402522.6879704,,,,,,,,,,,6.91015625,6.91015625,4.673828125,2.236328125,,,,,,,
118520,train,1783402523.335932,470.1216125488281,470.1216125488281,470.1216125488281,19.1328125,0.6926009058952332,0.1100345328450203,24.720142364501953,0.1739603579044342,3.609375,0.4960401654243469,,,,,,,,,,,
118525,train,1783402523.9060655,,,,,,,,,,,6.93359375,6.93359375,4.708984375,2.224609375,,,,,,,
118530,train,1783402524.546571,468.89599609375,468.89599609375,468.89599609375,21.2734375,0.7099012136459351,0.09257471561431885,23.89065170288086,0.17725703120231628,3.609375,0.43653160333633423,,,,,,,,,,,
118535,train,1783402525.1141634,,,,,,,,,,,7.388671875,7.388671875,5.138671875,2.25,,,,,,,
118540,train,1783402525.7565932,474.18218994140625,474.18218994140625,474.18218994140625,19.2578125,0.7317419052124023,0.11732136458158493,25.664661407470703,0.18385617434978485,3.609375,0.5061858892440796,,,,,,,,,,,
118545,train,1783402526.3252852,,,,,,,,,,,6.982421875,6.982421875,4.6796875,2.302734375,,,,,,,
118550,train,1783402526.9974868,466.4837646484375,466.4837646484375,466.4837646484375,19.375,0.6977214217185974,0.10277734696865082,23.41268539428711,0.17688986659049988,3.609375,0.4380798935890198,,,,,,,,,,,
118555,train,1783402527.5602179,,,,,,,,,,,6.93017578125,6.93017578125,4.517578125,2.41259765625,,,,,,,
118560,train,1783402528.166832,469.8833923339844,469.8833923339844,469.8833923339844,17.0,0.7498018741607666,0.13261401653289795,20.38862419128418,0.18431462347507477,3.609375,0.5442647337913513,,,,,,,,,,,
118565,train,1783402528.8119373,,,,,,,,,,,7.3408203125,7.3408203125,4.9443359375,2.396484375,,,,,,,
118570,train,1783402529.4503648,476.7588806152344,476.7588806152344,476.7588806152344,20.25,0.739494264125824,0.12237679958343506,25.524250030517578,0.17937028408050537,3.609375,0.5361947417259216,,,,,,,,,,,
118575,train,1783402530.0178924,,,,,,,,,,,7.126953125,7.126953125,4.658203125,2.46875,,,,,,,
118580,train,1783402530.65458,469.9031677246094,469.9031677246094,469.9031677246094,17.9609375,0.7488137483596802,0.10814104974269867,23.814760208129883,0.18348827958106995,3.609375,0.4735011160373688,,,,,,,,,,,
118585,train,1783402531.2210953,,,,,,,,,,,7.0,7.0,4.765625,2.234375,,,,,,,
118590,train,1783402531.8595603,469.9766845703125,469.9766845703125,469.9766845703125,18.1171875,0.7118793725967407,0.12063518166542053,23.021347045898438,0.1802530288696289,3.609375,0.5169685482978821,,,,,,,,,,,
118595,train,1783402532.4265826,,,,,,,,,,,7.650390625,7.650390625,5.224609375,2.42578125,,,,,,,
118600,train,1783402533.0998466,469.35791015625,469.35791015625,469.35791015625,19.484375,0.6874810457229614,0.11024603992700577,23.295841217041016,0.17807185649871826,3.609375,0.5037052631378174,,,,,,,,,,,
118605,train,1783402533.6650712,,,,,,,,,,,7.1923828125,7.1923828125,5.005859375,2.1865234375,,,,,,,
118610,train,1783402534.3064268,476.9299011230469,476.9299011230469,476.9299011230469,20.2421875,0.7472528219223022,0.12245119363069534,24.857505798339844,0.18707863986492157,3.609375,0.5394433736801147,,,,,,,,,,,
118615,train,1783402534.8754396,,,,,,,,,,,7.552734375,7.552734375,5.2109375,2.341796875,,,,,,,
118620,train,1783402535.5133772,468.7020263671875,468.7020263671875,468.7020263671875,20.84375,0.688730001449585,0.10377883911132812,23.555465698242188,0.1793893426656723,3.609375,0.45705360174179077,,,,,,,,,,,
118625,train,1783402536.0788677,,,,,,,,,,,7.107421875,7.107421875,4.986328125,2.12109375,,,,,,,
118630,train,1783402536.7170606,479.0037536621094,479.0037536621094,479.0037536621094,20.28125,0.744293212890625,0.12816953659057617,26.40113067626953,0.1826774924993515,3.609375,0.5520009994506836,,,,,,,,,,,
118635,train,1783402537.2848976,,,,,,,,,,,7.0234375,7.0234375,4.833984375,2.189453125,,,,,,,
118640,train,1783402537.9249015,478.6611328125,478.6611328125,478.6611328125,20.78125,0.73829585313797,0.1418144553899765,25.429824829101562,0.18120361864566803,3.609375,0.5486868619918823,,,,,,,,,,,
118645,train,1783402538.4928992,,,,,,,,,,,6.732421875,6.732421875,4.658203125,2.07421875,,,,,,,
118650,train,1783402539.1702507,474.8508605957031,474.8508605957031,474.8508605957031,20.390625,0.7132996320724487,0.11620104312896729,25.51884651184082,0.17732790112495422,3.609375,0.5252019762992859,,,,,,,,,,,
118655,train,1783402539.7348304,,,,,,,,,,,7.1796875,7.1796875,4.787109375,2.392578125,,,,,,,
118660,train,1783402540.373255,475.60284423828125,475.60284423828125,475.60284423828125,21.703125,0.7417637705802917,0.11187553405761719,25.63255500793457,0.18235106766223907,3.609375,0.48105722665786743,,,,,,,,,,,
118665,train,1783402540.9401977,,,,,,,,,,,7.43994140625,7.43994140625,4.8828125,2.55712890625,,,,,,,
118670,train,1783402541.577142,477.9415283203125,477.9415283203125,477.9415283203125,19.9375,0.7383039593696594,0.13646584749221802,25.238693237304688,0.18457263708114624,3.609375,0.5576654672622681,,,,,,,,,,,
118675,train,1783402542.1456559,,,,,,,,,,,7.6064453125,7.6064453125,5.0546875,2.5517578125,,,,,,,
118680,train,1783402542.785527,472.39990234375,472.39990234375,472.39990234375,19.109375,0.7387409806251526,0.11401821672916412,24.39737319946289,0.18229426443576813,3.609375,0.4959055185317993,,,,,,,,,,,
118685,train,1783402543.3551064,,,,,,,,,,,7.3974609375,7.3974609375,5.0078125,2.3896484375,,,,,,,
118690,train,1783402543.9981847,472.76025390625,472.76025390625,472.76025390625,18.3984375,0.7130120396614075,0.13541129231452942,24.243080139160156,0.1810944527387619,3.609375,0.5286765694618225,,,,,,,,,,,
118695,train,1783402544.565271,,,,,,,,,,,7.5556640625,7.5556640625,5.076171875,2.4794921875,,,,,,,
118700,train,1783402545.2398553,470.6798400878906,470.6798400878906,470.6798400878906,19.1796875,0.7123923897743225,0.10994836688041687,23.98538589477539,0.17853693664073944,3.609375,0.49945157766342163,,,,,,,,,,,
118705,train,1783402545.8055177,,,,,,,,,,,7.67578125,7.67578125,5.1796875,2.49609375,,,,,,,
118710,train,1783402546.444729,476.365966796875,476.365966796875,476.365966796875,20.984375,0.7141455411911011,0.12222932279109955,25.744552612304688,0.1791035383939743,3.609375,0.5320115089416504,,,,,,,,,,,
118715,train,1783402547.014014,,,,,,,,,,,7.1962890625,7.1962890625,5.056640625,2.1396484375,,,,,,,
118720,train,1783402547.6547177,471.65576171875,471.65576171875,471.65576171875,21.40625,0.6972649693489075,0.11588814854621887,24.074052810668945,0.17783161997795105,3.609375,0.4795810580253601,,,,,,,,,,,
118725,train,1783402548.224489,,,,,,,,,,,6.66796875,6.66796875,4.603515625,2.064453125,,,,,,,
118730,train,1783402548.8662848,474.91595458984375,474.91595458984375,474.91595458984375,20.546875,0.7201858758926392,0.11478044092655182,25.510234832763672,0.18141871690750122,3.609375,0.5138118863105774,,,,,,,,,,,
118735,train,1783402549.4351947,,,,,,,,,,,7.60546875,7.60546875,5.318359375,2.287109375,,,,,,,
118740,train,1783402550.0752437,474.4644775390625,474.4644775390625,474.4644775390625,20.375,0.7576192021369934,0.11777439713478088,23.66259002685547,0.18479222059249878,3.609375,0.5048566460609436,,,,,,,,,,,
118745,train,1783402550.6431203,,,,,,,,,,,7.2373046875,7.2373046875,4.794921875,2.4423828125,,,,,,,
118750,train,1783402551.3183613,478.4167175292969,478.4167175292969,478.4167175292969,20.984375,0.7506664395332336,0.13279412686824799,24.929645538330078,0.1849406510591507,3.609375,0.5427693724632263,,,,,,,,,,,
118755,train,1783402551.8850694,,,,,,,,,,,7.77734375,7.77734375,5.30859375,2.46875,,,,,,,
118760,train,1783402552.5228996,472.7422180175781,472.7422180175781,472.7422180175781,19.40625,0.7067580223083496,0.13190524280071259,23.934635162353516,0.1785988211631775,3.609375,0.5249894857406616,,,,,,,,,,,
118765,train,1783402553.0887291,,,,,,,,,,,7.220703125,7.220703125,4.984375,2.236328125,,,,,,,
118770,train,1783402553.7304852,477.2671203613281,477.2671203613281,477.2671203613281,21.2421875,0.7620154619216919,0.1327293962240219,24.491851806640625,0.18611863255500793,3.609375,0.5087602734565735,,,,,,,,,,,
118775,train,1783402554.2982044,,,,,,,,,,,7.1513671875,7.1513671875,4.845703125,2.3056640625,,,,,,,
118780,train,1783402554.9391596,473.31036376953125,473.31036376953125,473.31036376953125,18.28125,0.7307888865470886,0.12996718287467957,24.27836799621582,0.1836434304714203,3.609375,0.5278395414352417,,,,,,,,,,,
118785,train,1783402555.509142,,,,,,,,,,,7.126953125,7.126953125,4.75,2.376953125,,,,,,,
118790,train,1783402556.1508849,478.1099548339844,478.1099548339844,478.1099548339844,21.359375,0.7415502071380615,0.13043826818466187,25.35818099975586,0.18181772530078888,3.609375,0.5326918959617615,,,,,,,,,,,
118795,train,1783402556.7165613,,,,,,,,,,,7.359375,7.359375,4.974609375,2.384765625,,,,,,,
118800,train,1783402557.392471,472.4837951660156,472.4837951660156,472.4837951660156,20.515625,0.6878361105918884,0.11091019213199615,24.46103286743164,0.17445088922977448,3.625,0.4825168550014496,,,,,,,,,,,
118805,train,1783402557.9576874,,,,,,,,,,,7.15576171875,7.15576171875,4.9453125,2.21044921875,,,,,,,
118810,train,1783402558.5994182,468.45452880859375,468.45452880859375,468.45452880859375,19.421875,0.7167245149612427,0.1030527651309967,23.05463218688965,0.1815267652273178,3.609375,0.46487489342689514,,,,,,,,,,,
118815,train,1783402559.1679869,,,,,,,,,,,6.85546875,6.85546875,4.673828125,2.181640625,,,,,,,
118820,train,1783402559.8044534,474.4662170410156,474.4662170410156,474.4662170410156,20.59375,0.7362643480300903,0.10582815855741501,25.36631202697754,0.18190713226795197,3.609375,0.4983595609664917,,,,,,,,,,,
118825,train,1783402560.3740988,,,,,,,,,,,7.0439453125,7.0439453125,4.818359375,2.2255859375,,,,,,,
118830,train,1783402561.0151005,470.0782470703125,470.0782470703125,470.0782470703125,19.5625,0.7232123613357544,0.10533101856708527,24.45904541015625,0.17980748414993286,3.609375,0.4595755338668823,,,,,,,,,,,
118835,train,1783402561.5837133,,,,,,,,,,,6.9755859375,6.9755859375,4.814453125,2.1611328125,,,,,,,
118840,train,1783402562.2249105,473.7939758300781,473.7939758300781,473.7939758300781,20.546875,0.7025277614593506,0.12183967232704163,24.174659729003906,0.18058979511260986,3.609375,0.5299861431121826,,,,,,,,,,,
118845,train,1783402562.7936592,,,,,,,,,,,7.052734375,7.052734375,4.935546875,2.1171875,,,,,,,
118850,train,1783402563.4652147,475.42645263671875,475.42645263671875,475.42645263671875,20.0234375,0.7540100812911987,0.11765531450510025,25.011180877685547,0.18463820219039917,3.609375,0.5079594254493713,,,,,,,,,,,
118855,train,1783402564.0308993,,,,,,,,,,,6.8671875,6.8671875,4.587890625,2.279296875,,,,,,,
118860,train,1783402564.668658,476.3656311035156,476.3656311035156,476.3656311035156,19.953125,0.7526325583457947,0.12650980055332184,24.83859634399414,0.18330755829811096,3.609375,0.5280816555023193,,,,,,,,,,,
118865,train,1783402565.2372203,,,,,,,,,,,7.36328125,7.36328125,5.037109375,2.326171875,,,,,,,
118870,train,1783402565.877531,474.3025817871094,474.3025817871094,474.3025817871094,20.78125,0.7205325961112976,0.11116211116313934,25.350196838378906,0.18223729729652405,3.609375,0.5009824633598328,,,,,,,,,,,
118875,train,1783402566.4455452,,,,,,,,,,,7.1708984375,7.1708984375,4.802734375,2.3681640625,,,,,,,
118880,train,1783402567.083122,473.904296875,473.904296875,473.904296875,19.1484375,0.7416843771934509,0.12206593155860901,24.464767456054688,0.18110111355781555,3.609375,0.5171728134155273,,,,,,,,,,,
118885,train,1783402567.6486728,,,,,,,,,,,7.65869140625,7.65869140625,5.021484375,2.63720703125,,,,,,,
118890,train,1783402568.2894123,468.8643493652344,468.8643493652344,468.8643493652344,18.7265625,0.7067939043045044,0.11225469410419464,23.278949737548828,0.1775568276643753,3.609375,0.4891468286514282,,,,,,,,,,,
118895,train,1783402568.8582406,,,,,,,,,,,6.6806640625,6.6806640625,4.7421875,1.9384765625,,,,,,,
118900,train,1783402569.5353825,469.4975280761719,469.4975280761719,469.4975280761719,19.65625,0.6963130235671997,0.11451681703329086,23.714649200439453,0.17514744400978088,3.609375,0.48350340127944946,,,,,,,,,,,
118905,train,1783402570.0978477,,,,,,,,,,,7.1826171875,7.1826171875,4.7421875,2.4404296875,,,,,,,
118910,train,1783402570.7357724,478.685791015625,478.685791015625,478.685791015625,21.546875,0.7439165115356445,0.12752389907836914,26.130897521972656,0.1818750500679016,3.609375,0.5246402025222778,,,,,,,,,,,
118915,train,1783402571.3016436,,,,,,,,,,,6.744140625,6.744140625,4.39453125,2.349609375,,,,,,,
118920,train,1783402571.9414334,467.67913818359375,467.67913818359375,467.67913818359375,20.0625,0.6958013772964478,0.09390652179718018,23.908039093017578,0.17656581103801727,3.59375,0.44947224855422974,,,,,,,,,,,
118925,train,1783402572.5085256,,,,,,,,,,,7.13623046875,7.13623046875,4.69140625,2.44482421875,,,,,,,
118930,train,1783402573.1493573,471.87701416015625,471.87701416015625,471.87701416015625,17.1328125,0.7423864006996155,0.12066704779863358,25.277359008789062,0.1831667572259903,3.609375,0.4974871277809143,,,,,,,,,,,
118935,train,1783402573.7185645,,,,,,,,,,,8.052734375,8.052734375,5.146484375,2.90625,,,,,,,
118940,train,1783402574.351732,472.0148010253906,472.0148010253906,472.0148010253906,20.9453125,0.7218896746635437,0.11390900611877441,23.474802017211914,0.18047402799129486,3.609375,0.48583129048347473,,,,,,,,,,,
118945,train,1783402574.9150882,,,,,,,,,,,7.4814453125,7.4814453125,5.126953125,2.3544921875,,,,,,,
118950,train,1783402575.5608518,460.87872314453125,460.87872314453125,460.87872314453125,16.3359375,0.7121836543083191,0.10462087392807007,19.138336181640625,0.17648205161094666,3.609375,0.46014514565467834,,,,,,,,,,,
118955,train,1783402576.2082684,,,,,,,,,,,6.935546875,6.935546875,4.78125,2.154296875,,,,,,,
118960,train,1783402576.848313,474.443115234375,474.443115234375,474.443115234375,21.078125,0.747562050819397,0.11140904575586319,25.1358699798584,0.18212710320949554,3.609375,0.4751048684120178,,,,,,,,,,,
118965,train,1783402577.4174316,,,,,,,,,,,7.2412109375,7.2412109375,4.9609375,2.2802734375,,,,,,,
118970,train,1783402578.0567455,480.5029602050781,480.5029602050781,480.5029602050781,21.046875,0.7578242421150208,0.1297311782836914,25.80965232849121,0.185625359416008,3.609375,0.5634070634841919,,,,,,,,,,,
118975,train,1783402578.6253204,,,,,,,,,,,6.58349609375,6.58349609375,4.314453125,2.26904296875,,,,,,,
118980,train,1783402579.2678397,475.5466003417969,475.5466003417969,475.5466003417969,21.078125,0.712994396686554,0.13260489702224731,22.799964904785156,0.1778741180896759,3.625,0.524715781211853,,,,,,,,,,,
118985,train,1783402579.8369946,,,,,,,,,,,7.455078125,7.455078125,5.109375,2.345703125,,,,,,,
118990,train,1783402580.4780214,475.46734619140625,475.46734619140625,475.46734619140625,21.5,0.7241066694259644,0.1273384541273117,23.82528305053711,0.1788644939661026,3.609375,0.5284030437469482,,,,,,,,,,,
118995,train,1783402581.044968,,,,,,,,,,,7.5263671875,7.5263671875,5.181640625,2.3447265625,,,,,,,
119000,train,1783402581.7218728,468.93804931640625,468.93804931640625,468.93804931640625,19.40625,0.6967343091964722,0.10947961360216141,23.399879455566406,0.17317406833171844,3.609375,0.49020999670028687,,,,,,,,,,,
119000,validation,1783402583.0043802,,,,,,,,,,,,,,,433.19528900146486,433.19528900146486,0.7245079392194748,0.14136169247329236,0.17872612342238425,3.602533366680145,0.5763365280628204
119005,train,1783402583.5771728,,,,,,,,,,,6.76611328125,6.76611328125,4.564453125,2.20166015625,,,,,,,
119010,train,1783402584.2167313,469.3867492675781,469.3867492675781,469.3867492675781,17.8984375,0.7057403922080994,0.11853285878896713,22.27676010131836,0.17849092185497284,3.625,0.49082493782043457,,,,,,,,,,,
119015,train,1783402584.783601,,,,,,,,,,,7.333984375,7.333984375,5.017578125,2.31640625,,,,,,,
119020,train,1783402585.4244275,472.72283935546875,472.72283935546875,472.72283935546875,20.078125,0.722741425037384,0.1111534982919693,24.95229721069336,0.1820642501115799,3.609375,0.4883164167404175,,,,,,,,,,,
119025,train,1783402585.9951837,,,,,,,,,,,7.041015625,7.041015625,4.927734375,2.11328125,,,,,,,
119030,train,1783402586.6333003,474.8338623046875,474.8338623046875,474.8338623046875,18.9140625,0.7536384463310242,0.13802844285964966,24.65821647644043,0.1836801916360855,3.609375,0.508244514465332,,,,,,,,,,,
119035,train,1783402587.2017334,,,,,,,,,,,7.0576171875,7.0576171875,4.822265625,2.2353515625,,,,,,,
119040,train,1783402587.842284,468.8551025390625,468.8551025390625,468.8551025390625,19.25,0.6875227093696594,0.12083062529563904,22.483230590820312,0.176380455493927,3.609375,0.5068631768226624,,,,,,,,,,,
119045,train,1783402588.4063692,,,,,,,,,,,7.341796875,7.341796875,5.1484375,2.193359375,,,,,,,
