step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_mel_l1
92140,train,1783186148.9441333,9.638149075989371e-05,9.638149075989371e-05,19.708412170410156,19.708412170410156,19.708412170410156,1.7890448570251465,0.9054202437400818,1.8286466598510742,1.016030192375183,0.251657634973526,3.4817495346069336,3.4817495346069336,2.148573160171509,1.3331763744354248,,
92145,train,1783186151.235664,9.638129799706639e-05,9.638129799706639e-05,20.22104835510254,20.22104835510254,20.22104835510254,1.8326952457427979,0.9446503520011902,1.765249490737915,0.9996553063392639,0.26475319266319275,3.469026565551758,3.469026565551758,2.1709134578704834,1.2981129884719849,,
92150,train,1783186153.5724173,9.63811052346246e-05,9.63811052346246e-05,18.843578338623047,18.843578338623047,18.843578338623047,1.7273132801055908,0.9940199851989746,1.6914916038513184,0.8959838151931763,0.24327325820922852,3.5494532585144043,3.5494532585144043,2.19144344329834,1.3580098152160645,,
92155,train,1783186155.8616073,9.638091247256834e-05,9.638091247256834e-05,19.469406127929688,19.469406127929688,19.469406127929688,1.805652141571045,0.939948558807373,1.9249826669692993,1.0102550983428955,0.2411850541830063,3.46122407913208,3.46122407913208,2.11775541305542,1.3434686660766602,,
92160,train,1783186158.1529481,9.638071971089759e-05,9.638071971089759e-05,19.644607543945312,19.644607543945312,19.644607543945312,1.7914376258850098,0.9678008556365967,1.878265619277954,1.048035979270935,0.24517257511615753,3.444159984588623,3.444159984588623,2.128390312194824,1.3157695531845093,,
92165,train,1783186160.4523466,9.638052694961237e-05,9.638052694961237e-05,19.704219818115234,19.704219818115234,19.704219818115234,1.7311294078826904,0.9568923115730286,1.7724583148956299,0.9724926948547363,0.2561399042606354,3.48942494392395,3.48942494392395,2.141979932785034,1.347445011138916,,
92170,train,1783186162.747953,9.638033418871268e-05,9.638033418871268e-05,19.330368041992188,19.330368041992188,19.330368041992188,1.8240272998809814,1.031745433807373,1.6554348468780518,0.922441840171814,0.25152984261512756,3.503830909729004,3.503830909729004,2.176502227783203,1.3273288011550903,,
92175,train,1783186165.032976,9.638014142819851e-05,9.638014142819851e-05,19.77606773376465,19.77606773376465,19.77606773376465,1.776929259300232,0.9172452688217163,1.7655471563339233,0.9759608507156372,0.2577528655529022,3.512312650680542,3.512312650680542,2.1782569885253906,1.3340556621551514,,
92180,train,1783186167.3248513,9.637994866806985e-05,9.637994866806985e-05,20.124637603759766,20.124637603759766,20.124637603759766,1.8335833549499512,0.9358000755310059,1.8500020503997803,1.0009815692901611,0.258961945772171,3.4193496704101562,3.4193496704101562,2.098745822906494,1.320603847503662,,
92185,train,1783186169.61517,9.637975590832672e-05,9.637975590832672e-05,19.213653564453125,19.213653564453125,19.213653564453125,1.7975883483886719,0.9806851148605347,1.709295392036438,0.8943546414375305,0.24951289594173431,3.4596261978149414,3.4596261978149414,2.116199016571045,1.3434271812438965,,
92190,train,1783186171.9060233,9.637956314896911e-05,9.637956314896911e-05,19.74566650390625,19.74566650390625,19.74566650390625,1.8875305652618408,0.9740419387817383,1.7588043212890625,0.8917760252952576,0.2573985159397125,3.47225284576416,3.47225284576416,2.133140802383423,1.3391120433807373,,
92195,train,1783186174.1980739,9.637937038999701e-05,9.637937038999701e-05,20.346145629882812,20.346145629882812,20.346145629882812,1.9310638904571533,0.9502992630004883,1.81522798538208,0.9833349585533142,0.2637256979942322,3.4610249996185303,3.4610249996185303,2.144516944885254,1.3165080547332764,,
92200,train,1783186176.5295932,9.637917763141043e-05,9.637917763141043e-05,20.02176284790039,20.02176284790039,20.02176284790039,1.7624752521514893,0.9931506514549255,1.9014719724655151,0.9709826707839966,0.2560272812843323,3.4322845935821533,3.4322845935821533,2.0858750343322754,1.346409559249878,,
92205,train,1783186178.8221757,9.637898487320937e-05,9.637898487320937e-05,20.523090362548828,20.523090362548828,20.523090362548828,1.7222084999084473,1.036836862564087,1.927095651626587,1.0656297206878662,0.2617465853691101,3.5090408325195312,3.5090408325195312,2.153059244155884,1.355981469154358,,
92210,train,1783186181.109663,9.637879211539383e-05,9.637879211539383e-05,19.310501098632812,19.310501098632812,19.310501098632812,1.9265642166137695,0.8825282454490662,1.7651742696762085,0.9791114330291748,0.244729682803154,3.4936718940734863,3.4936718940734863,2.160836935043335,1.3328349590301514,,
92215,train,1783186183.4038606,9.63785993579638e-05,9.63785993579638e-05,19.564632415771484,19.564632415771484,19.564632415771484,1.8844859600067139,0.9719470143318176,1.9034817218780518,0.932036280632019,0.24527029693126678,3.366203784942627,3.366203784942627,2.0362603664398193,1.3299435377120972,,
92220,train,1783186185.6985993,9.637840660091928e-05,9.637840660091928e-05,19.232067108154297,19.232067108154297,19.232067108154297,1.9293763637542725,0.9776679873466492,1.659635066986084,0.9176113605499268,0.24823403358459473,3.509817600250244,3.509817600250244,2.1915957927703857,1.3182218074798584,,
92225,train,1783186187.9911501,9.637821384426027e-05,9.637821384426027e-05,21.345335006713867,21.345335006713867,21.345335006713867,1.7879685163497925,0.9333195686340332,1.8611117601394653,1.050902247428894,0.2844448685646057,3.521084785461426,3.521084785461426,2.178684949874878,1.3423999547958374,,
92230,train,1783186190.287852,9.637802108798678e-05,9.637802108798678e-05,22.441085815429688,22.441085815429688,22.441085815429688,1.7389646768569946,1.0103222131729126,1.8325679302215576,0.9751605987548828,0.3128076195716858,3.5165657997131348,3.5165657997131348,2.167717456817627,1.3488484621047974,,
92235,train,1783186192.577028,9.63778283320988e-05,9.63778283320988e-05,23.959232330322266,23.959232330322266,23.959232330322266,1.7308297157287598,1.0114808082580566,1.6456607580184937,0.9245851039886475,0.3572540283203125,3.6029458045959473,3.6029458045959473,2.2370996475219727,1.3658461570739746,,
92240,train,1783186194.868271,9.637763557659633e-05,9.637763557659633e-05,21.63577651977539,21.63577651977539,21.63577651977539,1.7187836170196533,0.984696090221405,1.6986042261123657,1.0430035591125488,0.2988685071468353,3.5464470386505127,3.5464470386505127,2.23134446144104,1.3151025772094727,,
92245,train,1783186197.1596916,9.637744282147938e-05,9.637744282147938e-05,21.177576065063477,21.177576065063477,21.177576065063477,1.607940912246704,0.8671087622642517,1.594507098197937,0.9351255297660828,0.30318355560302734,3.62060546875,3.62060546875,2.267362117767334,1.353243350982666,,
92250,train,1783186199.4873762,9.637725006674794e-05,9.637725006674794e-05,22.078428268432617,22.078428268432617,22.078428268432617,1.735840916633606,1.0419983863830566,1.763196587562561,1.0404466390609741,0.3042955994606018,3.5509214401245117,3.5509214401245117,2.2331042289733887,1.317817211151123,,
92255,train,1783186201.7757223,9.6377057312402e-05,9.6377057312402e-05,21.6055908203125,21.6055908203125,21.6055908203125,1.7766677141189575,1.0497642755508423,1.7210599184036255,1.0209903717041016,0.2954457402229309,3.459277629852295,3.459277629852295,2.164783477783203,1.2944940328598022,,
92260,train,1783186204.0686285,9.637686455844158e-05,9.637686455844158e-05,20.059091567993164,20.059091567993164,20.059091567993164,1.7670142650604248,0.9424271583557129,1.7926297187805176,0.9788563847541809,0.26237058639526367,3.448537588119507,3.448537588119507,2.128926992416382,1.319610595703125,,
92265,train,1783186206.3566477,9.637667180486666e-05,9.637667180486666e-05,20.68857192993164,20.68857192993164,20.68857192993164,1.719994306564331,0.9924859404563904,1.7732765674591064,1.0306973457336426,0.2748476266860962,3.564876079559326,3.564876079559326,2.2543399333953857,1.31053626537323,,
92270,train,1783186208.6605356,9.637647905167725e-05,9.637647905167725e-05,20.564983367919922,20.564983367919922,20.564983367919922,1.7308471202850342,0.9252352714538574,1.818793535232544,1.0375664234161377,0.27102625370025635,3.5159196853637695,3.5159196853637695,2.194488048553467,1.3214316368103027,,
92275,train,1783186210.9491048,9.637628629887334e-05,9.637628629887334e-05,20.276546478271484,20.276546478271484,20.276546478271484,1.771181583404541,0.9736156463623047,1.842042088508606,1.0281076431274414,0.26203224062919617,3.463818073272705,3.463818073272705,2.1114115715026855,1.352406620979309,,
92280,train,1783186213.2382655,9.637609354645494e-05,9.637609354645494e-05,20.61041831970215,20.61041831970215,20.61041831970215,1.9187445640563965,1.124772071838379,1.9028048515319824,1.0315138101577759,0.25996142625808716,3.4273428916931152,3.4273428916931152,2.0938832759857178,1.333459496498108,,
92285,train,1783186215.528367,9.637590079442204e-05,9.637590079442204e-05,19.30175018310547,19.30175018310547,19.30175018310547,1.6077947616577148,0.9097113609313965,1.5917701721191406,0.9375683069229126,0.26056814193725586,3.5973095893859863,3.5973095893859863,2.257030487060547,1.3402791023254395,,
92290,train,1783186217.8200061,9.637570804277465e-05,9.637570804277465e-05,19.756441116333008,19.756441116333008,19.756441116333008,1.7732181549072266,0.8877809047698975,1.7894718647003174,0.9773659706115723,0.25692814588546753,3.5015268325805664,3.5015268325805664,2.1870157718658447,1.3145109415054321,,
92295,train,1783186220.105905,9.637551529151276e-05,9.637551529151276e-05,19.425182342529297,19.425182342529297,19.425182342529297,1.9012490510940552,0.8946824073791504,1.7849422693252563,0.9502296447753906,0.24797572195529938,3.4741134643554688,3.4741134643554688,2.1284687519073486,1.3456447124481201,,
92300,train,1783186222.441753,9.637532254063637e-05,9.637532254063637e-05,19.207021713256836,19.207021713256836,19.207021713256836,1.8899435997009277,0.9719585180282593,1.7913336753845215,1.037758708000183,0.23748740553855896,3.4228224754333496,3.4228224754333496,2.1105127334594727,1.3123098611831665,,
92305,train,1783186224.7270195,9.637512979014548e-05,9.637512979014548e-05,19.499040603637695,19.499040603637695,19.499040603637695,1.6889010667800903,1.0681109428405762,1.8162202835083008,1.0240895748138428,0.24580910801887512,3.4852333068847656,3.4852333068847656,2.141692638397217,1.3435406684875488,,
92310,train,1783186227.0177076,9.63749370400401e-05,9.63749370400401e-05,20.407371520996094,20.407371520996094,20.407371520996094,1.7675549983978271,0.9468467831611633,1.6148273944854736,0.9101458787918091,0.28095605969429016,3.5210084915161133,3.5210084915161133,2.1862456798553467,1.334762692451477,,
92315,train,1783186229.3209016,9.637474429032021e-05,9.637474429032021e-05,23.860755920410156,23.860755920410156,23.860755920410156,1.7828541994094849,0.8577550649642944,1.7886927127838135,1.0017411708831787,0.3475395143032074,3.490485191345215,3.490485191345215,2.134664535522461,1.355820655822754,,
92320,train,1783186231.6137972,9.637455154098582e-05,9.637455154098582e-05,21.533832550048828,21.533832550048828,21.533832550048828,1.8564231395721436,0.9535144567489624,1.8690592050552368,0.9825686812400818,0.2893475592136383,3.390340566635132,3.390340566635132,2.073615789413452,1.3167247772216797,,
92325,train,1783186233.9021719,9.637435879203694e-05,9.637435879203694e-05,20.918087005615234,20.918087005615234,20.918087005615234,1.6724884510040283,0.8625276684761047,1.7875103950500488,0.9856619238853455,0.2852605879306793,3.5467610359191895,3.5467610359191895,2.205812692642212,1.3409483432769775,,
92330,train,1783186236.2022326,9.637416604347355e-05,9.637416604347355e-05,20.229217529296875,20.229217529296875,20.229217529296875,1.6709743738174438,1.0152283906936646,1.7549020051956177,1.0125278234481812,0.2668479084968567,3.536693572998047,3.536693572998047,2.204493522644043,1.332200050354004,,
92335,train,1783186238.4916725,9.637397329529566e-05,9.637397329529566e-05,20.049592971801758,20.049592971801758,20.049592971801758,1.6960573196411133,1.0373891592025757,1.7603044509887695,0.9623722434043884,0.2637953758239746,3.5146474838256836,3.5146474838256836,2.1529109477996826,1.3617366552352905,,
92340,train,1783186240.7810476,9.637378054750327e-05,9.637378054750327e-05,20.812442779541016,20.812442779541016,20.812442779541016,1.761960506439209,0.9324831962585449,1.8204799890518188,0.98044753074646,0.2781365215778351,3.456575393676758,3.456575393676758,2.1131250858306885,1.3434504270553589,,
92345,train,1783186243.0831711,9.637358780009636e-05,9.637358780009636e-05,20.739355087280273,20.739355087280273,20.739355087280273,1.8973667621612549,0.9521523118019104,1.8706244230270386,1.0062973499298096,0.2696886956691742,3.4645535945892334,3.4645535945892334,2.1417112350463867,1.3228423595428467,,
92350,train,1783186245.4145765,9.637339505307496e-05,9.637339505307496e-05,19.787033081054688,19.787033081054688,19.787033081054688,1.719452977180481,0.9722411632537842,1.670601725578308,0.9498993158340454,0.2634297013282776,3.5713865756988525,3.5713865756988525,2.250965118408203,1.3204214572906494,,
92355,train,1783186247.6928427,9.637320230643905e-05,9.637320230643905e-05,19.904584884643555,19.904584884643555,19.904584884643555,1.7633615732192993,1.1038583517074585,1.7382104396820068,0.9172170758247375,0.2605890929698944,3.542419195175171,3.542419195175171,2.2066967487335205,1.3357224464416504,,
92360,train,1783186249.9837763,9.637300956018863e-05,9.637300956018863e-05,19.241117477416992,19.241117477416992,19.241117477416992,1.7642438411712646,0.9700382947921753,1.7423632144927979,0.9329465627670288,0.24791590869426727,3.4397425651550293,3.4397425651550293,2.0798251628875732,1.3599175214767456,,
92365,train,1783186252.2623508,9.637281681432369e-05,9.637281681432369e-05,21.03424072265625,21.03424072265625,21.03424072265625,1.7203153371810913,0.9083019495010376,1.7859296798706055,0.9623742699623108,0.28686705231666565,3.387068271636963,3.387068271636963,2.067922830581665,1.3191455602645874,,
92370,train,1783186254.5465288,9.637262406884425e-05,9.637262406884425e-05,20.776613235473633,20.776613235473633,20.776613235473633,1.678353190422058,0.9055275321006775,1.682802438735962,0.9832487106323242,0.2857917845249176,3.5635032653808594,3.5635032653808594,2.2155959606170654,1.3479071855545044,,
92375,train,1783186256.844908,9.637243132375031e-05,9.637243132375031e-05,20.974761962890625,20.974761962890625,20.974761962890625,1.6641606092453003,0.9834626317024231,1.809492826461792,1.0697005987167358,0.2793056070804596,3.4970874786376953,3.4970874786376953,2.199018955230713,1.2980684041976929,,
92380,train,1783186259.1278367,9.637223857904185e-05,9.637223857904185e-05,20.276535034179688,20.276535034179688,20.276535034179688,1.804213523864746,0.9529576301574707,1.6357312202453613,0.9988582134246826,0.27222633361816406,3.517343521118164,3.517343521118164,2.1833410263061523,1.3340026140213013,,
92385,train,1783186261.4175134,9.637204583471889e-05,9.637204583471889e-05,20.155439376831055,20.155439376831055,20.155439376831055,1.8537752628326416,1.030382513999939,1.7136915922164917,0.9657526016235352,0.2647198736667633,3.393068313598633,3.393068313598633,2.092010021209717,1.301058292388916,,
92390,train,1783186263.7083385,9.637185309078141e-05,9.637185309078141e-05,19.134910583496094,19.134910583496094,19.134910583496094,1.7265046834945679,0.9658979177474976,1.6674933433532715,0.9515900611877441,0.24898536503314972,3.4913437366485596,3.4913437366485596,2.1639111042022705,1.327432632446289,,
92395,train,1783186265.991078,9.637166034722941e-05,9.637166034722941e-05,18.499759674072266,18.499759674072266,18.499759674072266,1.5708253383636475,0.9653565883636475,1.6007617712020874,0.9560468196868896,0.24111025035381317,3.555368423461914,3.555368423461914,2.2076876163482666,1.347680687904358,,
92400,train,1783186268.3114321,9.637146760406291e-05,9.637146760406291e-05,18.90555191040039,18.90555191040039,18.90555191040039,1.7481541633605957,0.8567502498626709,1.6406561136245728,0.9730962514877319,0.24606986343860626,3.5371131896972656,3.5371131896972656,2.2105398178100586,1.326573371887207,,
92405,train,1783186270.596909,9.637127486128189e-05,9.637127486128189e-05,19.36469078063965,19.36469078063965,19.36469078063965,1.662474274635315,1.028224229812622,1.6554155349731445,0.9341614246368408,0.2554408609867096,3.5118799209594727,3.5118799209594727,2.1826229095458984,1.3292571306228638,,
92410,train,1783186272.8851826,9.637108211888635e-05,9.637108211888635e-05,20.103076934814453,20.103076934814453,20.103076934814453,1.9047644138336182,1.0429214239120483,1.806050181388855,0.9881009459495544,0.2570464313030243,3.448350429534912,3.448350429534912,2.1343653202056885,1.313984990119934,,
92415,train,1783186275.1742175,9.637088937687629e-05,9.637088937687629e-05,21.014812469482422,21.014812469482422,21.014812469482422,1.788902997970581,0.8668596744537354,1.8002756834030151,1.0103517770767212,0.2830621302127838,3.527578115463257,3.527578115463257,2.185166358947754,1.342411756515503,,
92420,train,1783186277.4626808,9.637069663525172e-05,9.637069663525172e-05,20.48892593383789,20.48892593383789,20.48892593383789,1.8555690050125122,0.9550788402557373,1.761838674545288,0.9847000241279602,0.2707822322845459,3.472625732421875,3.472625732421875,2.165675163269043,1.306950569152832,,
92425,train,1783186279.7416735,9.637050389401264e-05,9.637050389401264e-05,20.206438064575195,20.206438064575195,20.206438064575195,1.8228415250778198,0.9563498497009277,1.8707295656204224,1.065240740776062,0.2567845582962036,3.4249770641326904,3.4249770641326904,2.1053431034088135,1.319633960723877,,
92430,train,1783186281.9339607,9.637031115315904e-05,9.637031115315904e-05,19.46160125732422,19.46160125732422,19.46160125732422,1.7101366519927979,0.9867543578147888,1.7833622694015503,1.0241012573242188,0.2477729171514511,3.551474094390869,3.551474094390869,2.2160489559173584,1.3354252576828003,,
92435,train,1783186284.3589785,9.637011841269092e-05,9.637011841269092e-05,20.41218376159668,20.41218376159668,20.41218376159668,1.8660078048706055,0.9582763910293579,1.9372934103012085,1.0866206884384155,0.2564460337162018,3.449608564376831,3.449608564376831,2.128406047821045,1.3212025165557861,,
92440,train,1783186286.6421857,9.636992567260829e-05,9.636992567260829e-05,19.54312515258789,19.54312515258789,19.54312515258789,1.9378011226654053,0.9932647943496704,1.8374354839324951,0.8816136717796326,0.24831023812294006,3.398820161819458,3.398820161819458,2.0626614093780518,1.3361587524414062,,
92445,train,1783186288.932619,9.636973293291112e-05,9.636973293291112e-05,19.619401931762695,19.619401931762695,19.619401931762695,1.872056007385254,0.9397321939468384,1.8657207489013672,0.903586208820343,0.2504222095012665,3.354506254196167,3.354506254196167,2.022167921066284,1.3323383331298828,,
92450,train,1783186291.2575512,9.636954019359945e-05,9.636954019359945e-05,20.01702308654785,20.01702308654785,20.01702308654785,1.757891058921814,0.9456287622451782,1.855851173400879,1.01862370967865,0.25699007511138916,3.5176796913146973,3.5176796913146973,2.182690143585205,1.3349894285202026,,
92455,train,1783186293.5467649,9.636934745467325e-05,9.636934745467325e-05,19.663496017456055,19.663496017456055,19.663496017456055,1.7362487316131592,1.0089435577392578,1.779891014099121,0.9836998581886292,0.2531360685825348,3.527801275253296,3.527801275253296,2.205214500427246,1.3225867748260498,,
92460,train,1783186295.84791,9.636915471613252e-05,9.636915471613252e-05,19.930994033813477,19.930994033813477,19.930994033813477,1.7889673709869385,0.976502537727356,1.7675044536590576,1.0245637893676758,0.2573641538619995,3.4468448162078857,3.4468448162078857,2.1394810676574707,1.307363748550415,,
92465,train,1783186298.1325202,9.636896197797728e-05,9.636896197797728e-05,19.70453453063965,19.70453453063965,19.70453453063965,1.7325613498687744,0.9575996398925781,1.820152759552002,1.085269570350647,0.24896730482578278,3.516669273376465,3.516669273376465,2.21652889251709,1.300140380859375,,
92470,train,1783186300.4205449,9.636876924020751e-05,9.636876924020751e-05,19.72884178161621,19.72884178161621,19.72884178161621,1.9186047315597534,1.0132025480270386,1.7851959466934204,0.9148960709571838,0.25326335430145264,3.403470039367676,3.403470039367676,2.0840275287628174,1.3194423913955688,,
92475,train,1783186302.7210894,9.63685765028232e-05,9.63685765028232e-05,20.00308609008789,20.00308609008789,20.00308609008789,1.8600832223892212,0.983708381652832,1.8494515419006348,0.9853180646896362,0.25532791018486023,3.3946361541748047,3.3946361541748047,2.0755462646484375,1.3190900087356567,,
92480,train,1783186305.0064652,9.636838376582439e-05,9.636838376582439e-05,19.74342918395996,19.74342918395996,19.74342918395996,1.829448938369751,1.0053379535675049,1.824522614479065,1.027389407157898,0.24899595975875854,3.423027992248535,3.423027992248535,2.123793601989746,1.2992345094680786,,
92485,train,1783186307.2869692,9.636819102921104e-05,9.636819102921104e-05,19.425371170043945,19.425371170043945,19.425371170043945,1.7850818634033203,0.9681439399719238,1.8339793682098389,0.9492965340614319,0.24679099023342133,3.44032621383667,3.44032621383667,2.1097047328948975,1.330621361732483,,
92490,train,1783186309.588523,9.636799829298317e-05,9.636799829298317e-05,19.01869773864746,19.01869773864746,19.01869773864746,1.8801257610321045,0.9927469491958618,1.7241575717926025,0.9808616042137146,0.23857302963733673,3.5104928016662598,3.5104928016662598,2.168567419052124,1.3419252634048462,,
92495,train,1783186311.8722947,9.636780555714078e-05,9.636780555714078e-05,19.642892837524414,19.642892837524414,19.642892837524414,1.8863365650177002,0.9884253740310669,1.8713996410369873,0.982984185218811,0.2457636594772339,3.4815478324890137,3.4815478324890137,2.135714530944824,1.345833420753479,,
92500,train,1783186314.2163682,9.636761282168384e-05,9.636761282168384e-05,19.567501068115234,19.567501068115234,19.567501068115234,1.7058025598526,0.9649958610534668,1.5638481378555298,0.8909051418304443,0.2663821280002594,3.5366764068603516,3.5366764068603516,2.1899399757385254,1.3467365503311157,,
92505,train,1783186316.5090644,9.636742008661238e-05,9.636742008661238e-05,20.534141540527344,20.534141540527344,20.534141540527344,1.7747139930725098,0.9453034400939941,1.9393457174301147,1.0685467720031738,0.26218530535697937,3.4285073280334473,3.4285073280334473,2.1032156944274902,1.3252917528152466,,
92510,train,1783186318.7963042,9.636722735192638e-05,9.636722735192638e-05,20.021764755249023,20.021764755249023,20.021764755249023,1.8164992332458496,1.0132544040679932,1.8566834926605225,1.0014047622680664,0.25501853227615356,3.4130709171295166,3.4130709171295166,2.1048636436462402,1.3082072734832764,,
92515,train,1783186321.0794246,9.636703461762587e-05,9.636703461762587e-05,20.28162384033203,20.28162384033203,20.28162384033203,1.7179754972457886,1.0181738138198853,1.8443598747253418,0.9822484850883484,0.26427242159843445,3.374126434326172,3.374126434326172,2.0704283714294434,1.303697943687439,,
92520,train,1783186323.38012,9.636684188371081e-05,9.636684188371081e-05,20.272592544555664,20.272592544555664,20.272592544555664,1.8227777481079102,1.0099115371704102,1.8410123586654663,1.045249581336975,0.25927507877349854,3.504286766052246,3.504286766052246,2.1754069328308105,1.3288798332214355,,
92525,train,1783186325.6962996,9.636664915018123e-05,9.636664915018123e-05,19.598054885864258,19.598054885864258,19.598054885864258,1.7340418100357056,0.8771911859512329,1.765833854675293,1.0038772821426392,0.25438666343688965,3.4957852363586426,3.4957852363586426,2.1686549186706543,1.3271304368972778,,
92530,train,1783186327.9825513,9.63664564170371e-05,9.63664564170371e-05,21.274141311645508,21.274141311645508,21.274141311645508,1.9159690141677856,0.9747538566589355,2.01680850982666,1.146589994430542,0.2679249346256256,3.492504119873047,3.492504119873047,2.1878228187561035,1.304681420326233,,
92535,train,1783186330.2836137,9.636626368427846e-05,9.636626368427846e-05,20.837329864501953,20.837329864501953,20.837329864501953,1.8884005546569824,0.9709103107452393,1.945496678352356,0.9556037783622742,0.2705737352371216,3.4325554370880127,3.4325554370880127,2.0974063873291016,1.3351490497589111,,
92540,train,1783186332.578941,9.636607095190527e-05,9.636607095190527e-05,20.43505096435547,20.43505096435547,20.43505096435547,1.642372965812683,0.8630526065826416,1.6904939413070679,0.9060372114181519,0.2830347418785095,3.5315539836883545,3.5315539836883545,2.190033435821533,1.3415205478668213,,
92545,train,1783186334.8821282,9.636587821991754e-05,9.636587821991754e-05,21.237030029296875,21.237030029296875,21.237030029296875,1.780823826789856,0.9946973919868469,1.9550355672836304,1.119659185409546,0.273602694272995,3.4617958068847656,3.4617958068847656,2.132284164428711,1.3295117616653442,,
92550,train,1783186337.2315753,9.636568548831528e-05,9.636568548831528e-05,19.60496711730957,19.60496711730957,19.60496711730957,1.6695810556411743,1.0053379535675049,1.7748596668243408,1.002830147743225,0.25277039408683777,3.5300254821777344,3.5300254821777344,2.1802477836608887,1.3497776985168457,,
92555,train,1783186339.5375373,9.636549275709849e-05,9.636549275709849e-05,18.737295150756836,18.737295150756836,18.737295150756836,1.6600232124328613,0.92826247215271,1.7050588130950928,1.0059772729873657,0.23837636411190033,3.5231099128723145,3.5231099128723145,2.171293258666992,1.3518166542053223,,
92560,train,1783186341.8522787,9.636530002626715e-05,9.636530002626715e-05,20.67568588256836,20.67568588256836,20.67568588256836,1.9782435894012451,1.0036818981170654,1.9357831478118896,0.9790122509002686,0.2636481821537018,3.3538219928741455,3.3538219928741455,2.016199827194214,1.3376221656799316,,
92565,train,1783186344.1525137,9.636510729582127e-05,9.636510729582127e-05,19.757598876953125,19.757598876953125,19.757598876953125,1.886650562286377,0.9690800309181213,1.8264051675796509,0.98970627784729,0.25043657422065735,3.4193501472473145,3.4193501472473145,2.1051201820373535,1.314229965209961,,
92570,train,1783186346.464514,9.636491456576087e-05,9.636491456576087e-05,19.294166564941406,19.294166564941406,19.294166564941406,1.8324413299560547,0.9197989106178284,1.8975350856781006,1.0297785997390747,0.2374955117702484,3.515923500061035,3.515923500061035,2.145921468734741,1.3700021505355835,,
92575,train,1783186348.7776515,9.636472183608591e-05,9.636472183608591e-05,20.043659210205078,20.043659210205078,20.043659210205078,1.756347894668579,1.0413860082626343,1.9237436056137085,1.0889159440994263,0.2493468075990677,3.588136672973633,3.588136672973633,2.262714385986328,1.3254222869873047,,
92580,train,1783186351.085681,9.636452910679642e-05,9.636452910679642e-05,19.778276443481445,19.778276443481445,19.778276443481445,1.615802526473999,0.9830195903778076,1.8338407278060913,1.0693939924240112,0.2527330219745636,3.549213171005249,3.549213171005249,2.2106242179870605,1.3385889530181885,,
92585,train,1783186353.386652,9.636433637789239e-05,9.636433637789239e-05,19.553972244262695,19.553972244262695,19.553972244262695,1.879151463508606,0.8890767097473145,1.8551959991455078,0.9583224654197693,0.24797123670578003,3.4074082374572754,3.4074082374572754,2.0508956909179688,1.3565126657485962,,
92590,train,1783186355.6988266,9.636414364937381e-05,9.636414364937381e-05,19.831201553344727,19.831201553344727,19.831201553344727,1.712418794631958,1.0477535724639893,1.7004683017730713,0.9382569193840027,0.26207950711250305,3.438140392303467,3.438140392303467,2.113859176635742,1.324281096458435,,
92595,train,1783186358.003591,9.636395092124069e-05,9.636395092124069e-05,19.985002517700195,19.985002517700195,19.985002517700195,1.7764383554458618,1.0423771142959595,1.7995448112487793,0.9310444593429565,0.2601112723350525,3.4045445919036865,3.4045445919036865,2.065251111984253,1.3392934799194336,,
92600,train,1783186360.349149,9.636375819349303e-05,9.636375819349303e-05,19.922189712524414,19.922189712524414,19.922189712524414,1.6882014274597168,0.9588710069656372,1.7935028076171875,1.0312639474868774,0.2583463191986084,3.459578514099121,3.459578514099121,2.1418087482452393,1.3177698850631714,,
92605,train,1783186362.6414835,9.636356546613081e-05,9.636356546613081e-05,19.22521209716797,19.22521209716797,19.22521209716797,1.8174736499786377,0.9436891078948975,1.781259536743164,1.0119786262512207,0.241723895072937,3.5613839626312256,3.5613839626312256,2.214040756225586,1.3473432064056396,,
92610,train,1783186364.9437106,9.636337273915406e-05,9.636337273915406e-05,19.273298263549805,19.273298263549805,19.273298263549805,1.8368631601333618,1.0419938564300537,1.6897821426391602,0.8863420486450195,0.24982650578022003,3.4826018810272217,3.4826018810272217,2.1470630168914795,1.3355388641357422,,
92615,train,1783186367.250122,9.636318001256277e-05,9.636318001256277e-05,19.076900482177734,19.076900482177734,19.076900482177734,1.7095015048980713,0.9608083963394165,1.740260362625122,0.9852058291435242,0.2434590607881546,3.484170913696289,3.484170913696289,2.1529557704925537,1.331215262413025,,
92620,train,1783186369.549796,9.636298728635693e-05,9.636298728635693e-05,19.18770980834961,19.18770980834961,19.18770980834961,1.8244171142578125,0.8661531209945679,1.6817716360092163,0.894406259059906,0.25210627913475037,3.521380662918091,3.521380662918091,2.165121555328369,1.3562591075897217,,
92625,train,1783186371.8539314,9.636279456053652e-05,9.636279456053652e-05,20.860315322875977,20.860315322875977,20.860315322875977,1.924372673034668,1.0763771533966064,1.8718847036361694,0.959036648273468,0.2710605263710022,3.4452900886535645,3.4452900886535645,2.123868227005005,1.3214219808578491,,
