step,time_unix,split,learning_rate_discriminator,learning_rate_generator,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_resolution,train_discriminator_loss_total,train_generator_loss,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_generator_loss_period_adversarial,train_generator_loss_resolution_adversarial,train_generator_loss_total,train_loss,val_loss,val_validation_loss_mel,val_validation_loss_total
90980,1783425482.329616,train,0.00035323407716021784,0.00035323407716021784,0.8284180164337158,0.7738281488418579,0.5458984375,0.8284180164337158,15.989829063415527,4.532015800476074,6.656041145324707,0.16964168846607208,2.809375047683716,3.4895834922790527,15.989829063415527,15.989829063415527,,,
90985,1783425483.2030938,train,0.00035321974784608464,0.00035321974784608464,0.7945963740348816,0.7398437857627869,0.5475260615348816,0.7945963740348816,16.56287956237793,4.84873628616333,6.553261756896973,0.1722792685031891,2.9781250953674316,3.28125,16.56287956237793,16.56287956237793,,,
90990,1783425484.0909722,train,0.00035320541812314905,0.00035320541812314905,0.8275716304779053,0.772656261920929,0.5491536855697632,0.8275716304779053,16.418170928955078,4.531966209411621,6.701348304748535,0.1749056875705719,2.9937500953674316,3.515625,16.418170928955078,16.418170928955078,,,
90995,1783425484.982697,train,0.000353191087991468,0.000353191087991468,0.9081054925918579,0.851757824420929,0.5634765625,0.9081054925918579,15.52940559387207,4.127405166625977,6.098479270935059,0.1714344173669815,2.753124952316284,3.2447917461395264,15.52940559387207,15.52940559387207,,,
91000,1783425485.9106934,train,0.0003531767574510979,0.0003531767574510979,0.7791340947151184,0.728515625,0.5061849355697632,0.7791340947151184,16.28031349182129,4.6665239334106445,6.876220703125,0.17221343517303467,2.8187501430511475,3.578125,16.28031349182129,16.28031349182129,,,
91000,1783425486.6023011,validation,,,,,,,,,,,,,,,7.546204328536987,0.16769342973828316,7.546204328536987
91005,1783425487.4997234,train,0.0003531624265020958,0.0003531624265020958,0.8293620347976685,0.7789062857627869,0.5045573115348816,0.8293620347976685,16.563426971435547,4.9092116355896,6.591419219970703,0.17154563963413239,2.924999952316284,3.5052084922790527,16.563426971435547,16.563426971435547,,,
91010,1783425488.3838918,train,0.00035314809514451847,0.00035314809514451847,0.7046549320220947,0.654492199420929,0.5016276240348816,0.7046549320220947,16.916946411132812,5.177466869354248,7.523478984832764,0.17010752856731415,2.9750001430511475,3.5729167461395264,16.916946411132812,16.916946411132812,,,
91015,1783425489.2702625,train,0.00035313376337842254,0.00035313376337842254,0.8108723759651184,0.759765625,0.5110677480697632,0.8108723759651184,16.109771728515625,4.732116222381592,6.551060676574707,0.17045480012893677,2.7281250953674316,3.2395834922790527,16.109771728515625,16.109771728515625,,,
91020,1783425490.1521368,train,0.0003531194312038647,0.0003531194312038647,0.7739908695220947,0.721484363079071,0.5250651240348816,0.7739908695220947,16.398090362548828,4.950043201446533,6.728528022766113,0.1702936589717865,2.765625,3.4635417461395264,16.398090362548828,16.398090362548828,,,
91025,1783425491.0347528,train,0.00035310509862090185,0.00035310509862090185,0.8160156607627869,0.760937511920929,0.55078125,0.8160156607627869,16.700519561767578,4.979197978973389,6.928201198577881,0.17201068997383118,2.9312500953674316,3.5677084922790527,16.700519561767578,16.700519561767578,,,
91030,1783425491.9261963,train,0.0003530907656295908,0.0003530907656295908,0.7672526240348816,0.7125000357627869,0.5475260615348816,0.7672526240348816,16.989599227905273,5.2003912925720215,6.972806930541992,0.17282985150814056,2.9781250953674316,3.3645834922790527,16.989599227905273,16.989599227905273,,,
91035,1783425492.805509,train,0.0003530764322299881,0.0003530764322299881,0.7287434935569763,0.676953136920929,0.5179036855697632,0.7287434935569763,16.853769302368164,5.1817145347595215,7.0834574699401855,0.17377689480781555,2.799999952316284,3.4375,16.853769302368164,16.853769302368164,,,
91040,1783425493.6804056,train,0.00035306209842215076,0.00035306209842215076,0.8236979246139526,0.765625,0.5807291865348816,0.8236979246139526,16.187728881835938,4.618801116943359,6.6021037101745605,0.17544837296009064,2.6812500953674316,3.3229167461395264,16.187728881835938,16.187728881835938,,,
91045,1783425494.5720396,train,0.0003530477642061353,0.0003530477642061353,0.8272786736488342,0.775390625,0.5188802480697632,0.8272786736488342,16.35181999206543,4.79464054107666,6.97261905670166,0.17303287982940674,2.7406251430511475,3.328125,16.35181999206543,16.35181999206543,,,
91050,1783425495.4967318,train,0.00035303342958199876,0.00035303342958199876,0.8190755844116211,0.7652344107627869,0.5384114980697632,0.8190755844116211,16.126968383789062,4.576905727386475,6.796212673187256,0.17221349477767944,2.78125,3.3958334922790527,16.126968383789062,16.126968383789062,,,
91055,1783425496.375447,train,0.00035301909454979767,0.00035301909454979767,0.8584960699081421,0.8056640625,0.5283203125,0.8584960699081421,15.973674774169922,4.6139726638793945,6.609553813934326,0.1718934327363968,2.609375,3.5416667461395264,15.973674774169922,15.973674774169922,,,
91060,1783425497.2667723,train,0.0003530047591095891,0.0003530047591095891,0.7858723998069763,0.733203113079071,0.5266927480697632,0.7858723998069763,16.925058364868164,5.265635013580322,7.003444671630859,0.1733730435371399,2.8187501430511475,3.3854167461395264,16.925058364868164,16.925058364868164,,,
91065,1783425498.143348,train,0.0003529904232614296,0.0003529904232614296,0.8067382574081421,0.755859375,0.5087890625,0.8067382574081421,16.880107879638672,5.277533054351807,6.788448333740234,0.17178893089294434,2.856250047683716,3.3697917461395264,16.880107879638672,16.880107879638672,,,
91070,1783425499.025054,train,0.00035297608700537585,0.00035297608700537585,0.8223958611488342,0.771484375,0.5091146230697632,0.8223958611488342,15.648233413696289,4.367993354797363,6.277795314788818,0.1696958690881729,2.671875,3.4427084922790527,15.648233413696289,15.648233413696289,,,
91075,1783425499.9096997,train,0.0003529617503414849,0.0003529617503414849,0.7548177242279053,0.7025390863418579,0.5227864980697632,0.7548177242279053,16.8472957611084,5.149245738983154,6.690721035003662,0.175481915473938,2.8031251430511475,3.2916667461395264,16.8472957611084,16.8472957611084,,,
91080,1783425500.7949212,train,0.0003529474132698134,0.0003529474132698134,0.7384440302848816,0.689648449420929,0.4879557490348816,0.7384440302848816,17.053897857666016,5.444368362426758,7.226482391357422,0.1713404357433319,2.8343751430511475,3.421875,17.053897857666016,17.053897857666016,,,
91085,1783425501.679876,train,0.000352933075790418,0.000352933075790418,0.8045898675918579,0.751171886920929,0.5341796875,0.8045898675918579,16.627765655517578,4.966285705566406,6.955256462097168,0.17180129885673523,2.887500047683716,3.4739584922790527,16.627765655517578,16.627765655517578,,,
91090,1783425502.5777433,train,0.00035291873790335574,0.00035291873790335574,0.8016601800918579,0.7505859732627869,0.5107421875,0.8016601800918579,16.339765548706055,4.712956428527832,6.86405086517334,0.1728886067867279,2.8125,3.4791667461395264,16.339765548706055,16.339765548706055,,,
91095,1783425503.4662278,train,0.00035290439960868324,0.00035290439960868324,0.7816731929779053,0.7294921875,0.5218099355697632,0.7816731929779053,16.452678680419922,4.81878137588501,6.770350456237793,0.17424970865249634,2.784374952316284,3.3125,16.452678680419922,16.452678680419922,,,
91100,1783425504.4181516,train,0.00035289006090645736,0.00035289006090645736,0.7391601800918579,0.6917968988418579,0.4736328125,0.7391601800918579,17.288646697998047,5.445946216583252,7.347224712371826,0.17447125911712646,2.9156250953674316,3.4114584922790527,17.288646697998047,17.288646697998047,,,
91105,1783425505.3061209,train,0.00035287572179673485,0.00035287572179673485,0.7467448115348816,0.6937500238418579,0.5299479365348816,0.7467448115348816,17.204317092895508,5.354497909545898,7.135953903198242,0.17207814753055573,3.049999952316284,3.4270834922790527,17.204317092895508,17.204317092895508,,,
91110,1783425506.2040942,train,0.0003528613822795724,0.0003528613822795724,0.9166015386581421,0.86328125,0.533203125,0.9166015386581421,15.970508575439453,4.77003812789917,6.619801998138428,0.16898033022880554,2.6000001430511475,3.34375,15.970508575439453,15.970508575439453,,,
91115,1783425507.1026165,train,0.000352847042355027,0.000352847042355027,0.7902669310569763,0.7373046875,0.5296224355697632,0.7902669310569763,16.942760467529297,5.429412364959717,6.684267997741699,0.17059315741062164,2.8218750953674316,3.4635417461395264,16.942760467529297,16.942760467529297,,,
91120,1783425508.0036385,train,0.0003528327020231554,0.0003528327020231554,0.7562825679779053,0.706250011920929,0.5003255605697632,0.7562825679779053,16.764883041381836,5.133600234985352,7.07064962387085,0.1722974330186844,2.8218750953674316,3.4895834922790527,16.764883041381836,16.764883041381836,,,
91125,1783425508.8943367,train,0.0003528183612840142,0.0003528183612840142,0.7208007574081421,0.669921875,0.5087890625,0.7208007574081421,17.23226547241211,5.456948757171631,7.234441757202148,0.17266890406608582,2.9375,3.4427084922790527,17.23226547241211,17.23226547241211,,,
91130,1783425509.793585,train,0.0003528040201376604,0.0003528040201376604,0.7464843988418579,0.6976562738418579,0.48828125,0.7464843988418579,16.730754852294922,4.930748462677002,6.8476667404174805,0.17510715126991272,2.893749952316284,3.4166667461395264,16.730754852294922,16.730754852294922,,,
91135,1783425510.6787522,train,0.0003527896785841508,0.0003527896785841508,0.7670572996139526,0.718554675579071,0.4850260615348816,0.7670572996139526,17.173322677612305,5.23516845703125,7.0773773193359375,0.17185647785663605,3.159374952316284,3.375,17.173322677612305,17.173322677612305,,,
91140,1783425511.5706072,train,0.000352775336623542,0.000352775336623542,0.7360026240348816,0.6865234375,0.4947916865348816,0.7360026240348816,17.095056533813477,5.2617506980896,7.192779064178467,0.1698487550020218,3.125,3.4583334922790527,17.095056533813477,17.095056533813477,,,
91145,1783425512.4687374,train,0.0003527609942558911,0.0003527609942558911,0.835156261920929,0.779296875,0.55859375,0.835156261920929,15.746927261352539,4.445793628692627,6.3982062339782715,0.16983471810817719,2.6968750953674316,3.21875,15.746927261352539,15.746927261352539,,,
91150,1783425513.4167879,train,0.0003527466514812546,0.0003527466514812546,0.849316418170929,0.7964844107627869,0.5283203125,0.849316418170929,15.968659400939941,4.605638027191162,6.646512985229492,0.1699637919664383,2.703125,3.46875,15.968659400939941,15.968659400939941,,,
91155,1783425514.2939632,train,0.00035273230829968957,0.00035273230829968957,0.820019543170929,0.7691406607627869,0.5087890625,0.820019543170929,15.977349281311035,4.663064956665039,6.679944038391113,0.17076246440410614,2.6187500953674316,3.4322917461395264,15.977349281311035,15.977349281311035,,,
91160,1783425515.181036,train,0.00035271796471125256,0.00035271796471125256,0.7404947876930237,0.6884765625,0.5201823115348816,0.7404947876930237,17.079692840576172,5.323949337005615,7.332409858703613,0.17575469613075256,2.753124952316284,3.6041667461395264,17.079692840576172,17.079692840576172,,,
91165,1783425516.0677283,train,0.0003527036207160007,0.0003527036207160007,0.7889974117279053,0.7396484613418579,0.4934895932674408,0.7889974117279053,17.039447784423828,5.2320780754089355,7.197384834289551,0.17631076276302338,2.815624952316284,3.3802084922790527,17.039447784423828,17.039447784423828,,,
91170,1783425516.966137,train,0.00035268927631399046,0.00035268927631399046,0.8361654281616211,0.7828125357627869,0.5335286855697632,0.8361654281616211,16.29999351501465,4.8774614334106445,6.7856903076171875,0.17389363050460815,2.5843751430511475,3.34375,16.29999351501465,16.29999351501465,,,
91175,1783425517.8596919,train,0.00035267493150527887,0.00035267493150527887,0.7928385734558105,0.7408203482627869,0.5201823115348816,0.7928385734558105,16.667566299438477,4.862212657928467,7.2932891845703125,0.17332139611244202,2.934375047683716,3.421875,16.667566299438477,16.667566299438477,,,
91180,1783425518.7556064,train,0.0003526605862899227,0.0003526605862899227,0.8096680045127869,0.754101574420929,0.5556640625,0.8096680045127869,15.96180534362793,4.387513637542725,6.924220085144043,0.1735554337501526,2.734375,3.375,15.96180534362793,15.96180534362793,,,
91185,1783425519.6492195,train,0.0003526462406679787,0.0003526462406679787,0.8519206047058105,0.7955078482627869,0.5641276240348816,0.8519206047058105,15.835567474365234,4.44912576675415,6.549263954162598,0.17210081219673157,2.6625001430511475,3.2447917461395264,15.835567474365234,15.835567474365234,,,
91190,1783425520.5488276,train,0.0003526318946395037,0.0003526318946395037,0.8345378041267395,0.7779297232627869,0.5660807490348816,0.8345378041267395,16.408533096313477,4.886566162109375,6.497382164001465,0.17229953408241272,2.7875001430511475,3.3125,16.408533096313477,16.408533096313477,,,
91195,1783425521.4543183,train,0.00035261754820455456,0.00035261754820455456,0.8212239742279053,0.7671875357627869,0.5403646230697632,0.8212239742279053,16.765329360961914,5.107954978942871,6.960067272186279,0.17399103939533234,2.8031251430511475,3.2864584922790527,16.765329360961914,16.765329360961914,,,
91200,1783425522.3922987,train,0.0003526032013631881,0.0003526032013631881,0.9096354246139526,0.852734386920929,0.5690104365348816,0.9096354246139526,16.02987289428711,4.523264408111572,6.536163330078125,0.17524011433124542,2.645312547683716,3.21875,16.02987289428711,16.02987289428711,,,
91205,1783425523.290813,train,0.000352588854115461,0.000352588854115461,0.783398449420929,0.732421875,0.509765625,0.783398449420929,16.221500396728516,4.634191036224365,6.724523544311523,0.17396442592144012,2.737499952316284,3.4895834922790527,16.221500396728516,16.221500396728516,,,
91210,1783425524.1810083,train,0.0003525745064614304,0.0003525745064614304,0.8366536498069763,0.783398449420929,0.5325521230697632,0.8366536498069763,15.869241714477539,4.4970574378967285,6.476458549499512,0.1716795563697815,2.668750047683716,3.3020834922790527,15.869241714477539,15.869241714477539,,,
91215,1783425525.0727212,train,0.00035256015840115284,0.00035256015840115284,0.7344075441360474,0.680859386920929,0.5354818105697632,0.7344075441360474,16.42372703552246,5.051037311553955,6.446352005004883,0.16698916256427765,2.890625,3.2291667461395264,16.42372703552246,16.42372703552246,,,
91220,1783425525.9625733,train,0.00035254580993468524,0.00035254580993468524,0.7293294668197632,0.6742187738418579,0.5511068105697632,0.7293294668197632,17.027416229248047,5.289739608764648,6.623290061950684,0.17470678687095642,2.8812501430511475,3.3229167461395264,17.027416229248047,17.027416229248047,,,
91225,1783425526.8333154,train,0.00035253146106208456,0.00035253146106208456,0.8772786259651184,0.824999988079071,0.5227864980697632,0.8772786259651184,15.980332374572754,4.70943021774292,6.343280792236328,0.1702803522348404,2.6343750953674316,3.3958334922790527,15.980332374572754,15.980332374572754,,,
91230,1783425527.7188156,train,0.00035251711178340745,0.00035251711178340745,0.8806315660476685,0.8304687738418579,0.5016276240348816,0.8806315660476685,16.745718002319336,5.031564235687256,7.425933361053467,0.1727476269006729,2.8531250953674316,3.4479167461395264,16.745718002319336,16.745718002319336,,,
91235,1783425528.6068335,train,0.0003525027620987107,0.0003525027620987107,0.848828136920929,0.794921875,0.5390625,0.848828136920929,15.736059188842773,4.44492244720459,6.555928707122803,0.1695861667394638,2.6468751430511475,3.5729167461395264,15.736059188842773,15.736059188842773,,,
91240,1783425529.4966767,train,0.0003524884120080513,0.0003524884120080513,0.8310546875,0.776171863079071,0.548828125,0.8310546875,15.682909965515137,4.277328014373779,6.609736442565918,0.17276212573051453,2.6500000953674316,3.203125,15.682909965515137,15.682909965515137,,,
91245,1783425530.3734293,train,0.000352474061511486,0.000352474061511486,0.845996081829071,0.792773425579071,0.5322265625,0.845996081829071,15.770404815673828,4.492297649383545,6.948579788208008,0.16896803677082062,2.643749952316284,3.359375,15.770404815673828,15.770404815673828,,,
91250,1783425531.2720325,train,0.0003524597106090715,0.0003524597106090715,0.7906250357627869,0.7376953363418579,0.529296875,0.7906250357627869,16.272863388061523,4.79392147064209,6.703574180603027,0.17433425784111023,2.621875047683716,3.4166667461395264,16.272863388061523,16.272863388061523,,,
91255,1783425532.1262825,train,0.00035244535930086494,0.00035244535930086494,0.7330077886581421,0.68359375,0.494140625,0.7330077886581421,16.670207977294922,5.1122145652771,7.033968925476074,0.17019473016262054,2.84375,3.5208334922790527,16.670207977294922,16.670207977294922,,,
91260,1783425532.95661,train,0.0003524310075869228,0.0003524310075869228,0.7415039539337158,0.6917968988418579,0.4970703125,0.7415039539337158,17.32667350769043,5.547387599945068,7.009800910949707,0.17215681076049805,2.9750001430511475,3.5625,17.32667350769043,17.32667350769043,,,
91265,1783425534.0310473,train,0.0003524166554673023,0.0003524166554673023,0.8094401359558105,0.7564453482627869,0.5299479365348816,0.8094401359558105,16.316431045532227,4.698892593383789,6.543227672576904,0.17205293476581573,2.8812501430511475,3.3958334922790527,16.316431045532227,16.316431045532227,,,
91270,1783425534.8955042,train,0.00035240230294206014,0.00035240230294206014,0.7774739265441895,0.721484363079071,0.5598958730697632,0.7774739265441895,16.538326263427734,4.9657111167907715,6.67002010345459,0.17029836773872375,2.903125047683716,3.390625,16.538326263427734,16.538326263427734,,,
91275,1783425535.7817006,train,0.000352387950011253,0.000352387950011253,0.7953124642372131,0.739062488079071,0.5625,0.7953124642372131,16.805023193359375,4.993816375732422,6.511544227600098,0.17220255732536316,3.078125,3.328125,16.805023193359375,16.805023193359375,,,
91280,1783425536.655516,train,0.0003523735966749378,0.0003523735966749378,0.7755208611488342,0.7230468988418579,0.5247396230697632,0.7755208611488342,16.601795196533203,4.869485378265381,7.113387107849121,0.17016510665416718,3.028125047683716,3.3541667461395264,16.601795196533203,16.601795196533203,,,
91285,1783425537.5227044,train,0.00035235924293317147,0.00035235924293317147,0.8018555045127869,0.7513672113418579,0.5048828125,0.8018555045127869,16.658977508544922,5.079183578491211,7.076141357421875,0.1699373424053192,2.8812501430511475,3.4375,16.658977508544922,16.658977508544922,,,
91290,1783425538.402637,train,0.0003523448887860109,0.0003523448887860109,0.7366862297058105,0.6841797232627869,0.5250651240348816,0.7366862297058105,16.547086715698242,5.050903797149658,7.20722770690918,0.1717926263809204,2.700000047683716,3.4479167461395264,16.547086715698242,16.547086715698242,,,
91295,1783425539.2598722,train,0.0003523305342335128,0.0003523305342335128,0.74609375,0.6976562738418579,0.484375,0.74609375,16.65240478515625,4.973301410675049,7.110894680023193,0.17045815289020538,2.950000047683716,3.4739584922790527,16.65240478515625,16.65240478515625,,,
91300,1783425540.1796103,train,0.00035231617927573416,0.00035231617927573416,0.8227213621139526,0.772265613079071,0.5045573115348816,0.8227213621139526,16.211942672729492,4.818453311920166,6.68197774887085,0.16890692710876465,2.7718751430511475,3.5260417461395264,16.211942672729492,16.211942672729492,,,
91305,1783425541.015529,train,0.00035230182391273173,0.00035230182391273173,0.8645182251930237,0.809765636920929,0.5475260615348816,0.8645182251930237,16.17478370666504,4.562748432159424,6.831516265869141,0.1724705547094345,2.809375047683716,3.5833334922790527,16.17478370666504,16.17478370666504,,,
91310,1783425541.856438,train,0.00035228746814456235,0.00035228746814456235,0.8027669787406921,0.7523437738418579,0.5042318105697632,0.8027669787406921,16.06873321533203,4.544387340545654,6.731783866882324,0.1754310429096222,2.6187500953674316,3.3802084922790527,16.06873321533203,16.06873321533203,,,
91315,1783425542.6871707,train,0.00035227311197128295,0.00035227311197128295,0.7933919429779053,0.742968738079071,0.5042318105697632,0.7933919429779053,16.39011573791504,4.937840461730957,7.08378791809082,0.16993379592895508,2.7562501430511475,3.40625,16.39011573791504,16.39011573791504,,,
91320,1783425543.5150685,train,0.0003522587553929502,0.0003522587553929502,0.8406901359558105,0.7867187857627869,0.5397135615348816,0.8406901359558105,16.137359619140625,4.733388423919678,6.489596366882324,0.17057430744171143,2.731250047683716,3.4791667461395264,16.137359619140625,16.137359619140625,,,
91325,1783425544.352101,train,0.00035224439840962136,0.00035224439840962136,0.7139648795127869,0.657421886920929,0.5654296875,0.7139648795127869,17.174612045288086,5.247822284698486,6.961480140686035,0.1746392697095871,3.034374952316284,3.375,17.174612045288086,17.174612045288086,,,
91330,1783425545.1929693,train,0.00035223004102135285,0.00035223004102135285,0.770703136920929,0.7201172113418579,0.505859375,0.770703136920929,16.257169723510742,4.736462593078613,6.63266658782959,0.17194773256778717,2.796875,3.2291667461395264,16.257169723510742,16.257169723510742,,,
91335,1783425546.0404549,train,0.00035221568322820184,0.00035221568322820184,0.7975911498069763,0.7455078363418579,0.5208333730697632,0.7975911498069763,16.100601196289062,4.627124309539795,6.557735443115234,0.17131933569908142,2.778125047683716,3.3020834922790527,16.100601196289062,16.100601196289062,,,
91340,1783425546.901925,train,0.000352201325030225,0.000352201325030225,0.7819662094116211,0.7300781607627869,0.5188802480697632,0.7819662094116211,16.58945083618164,5.034567832946777,7.133090019226074,0.17088915407657623,2.8062500953674316,3.453125,16.58945083618164,16.58945083618164,,,
91345,1783425547.8669715,train,0.0003521869664274793,0.0003521869664274793,0.7311849594116211,0.6792969107627869,0.5188802480697632,0.7311849594116211,17.023324966430664,5.285705089569092,6.989661693572998,0.1716807335615158,2.96875,3.4427084922790527,17.023324966430664,17.023324966430664,,,
91350,1783425548.8401725,train,0.0003521726074200216,0.0003521726074200216,0.8342773914337158,0.7818359732627869,0.5244140625,0.8342773914337158,16.190977096557617,4.703253269195557,6.871479034423828,0.17023271322250366,2.809375047683716,3.3072917461395264,16.190977096557617,16.190977096557617,,,
91355,1783425549.74876,train,0.0003521582480079088,0.0003521582480079088,0.708691418170929,0.6552734375,0.5341796875,0.708691418170929,16.85158920288086,5.104766845703125,6.808234691619873,0.17346897721290588,2.921875,3.3802084922790527,16.85158920288086,16.85158920288086,,,
91360,1783425550.6816123,train,0.00035214388819119775,0.00035214388819119775,0.7423502802848816,0.688671886920929,0.5367838740348816,0.7423502802848816,17.369556427001953,5.494745254516602,6.60484504699707,0.17353595793247223,3.0687501430511475,3.3645834922790527,17.369556427001953,17.369556427001953,,,
91365,1783425551.6025617,train,0.00035212952796994523,0.00035212952796994523,0.7990885376930237,0.746874988079071,0.5221354365348816,0.7990885376930237,16.26613426208496,4.776378154754639,6.672846794128418,0.16981647908687592,2.8343751430511475,3.4635417461395264,16.26613426208496,16.26613426208496,,,
91370,1783425552.5051475,train,0.0003521151673442081,0.0003521151673442081,0.9068359136581421,0.853515625,0.533203125,0.9068359136581421,15.362439155578613,4.093202114105225,6.830432415008545,0.17090846598148346,2.549999952316284,3.453125,15.362439155578613,15.362439155578613,,,
91375,1783425553.43185,train,0.0003521008063140433,0.0003521008063140433,0.8120117783546448,0.7564453482627869,0.5556640625,0.8120117783546448,16.151714324951172,4.680211544036865,6.749156951904297,0.1735815703868866,2.659374952316284,3.2604167461395264,16.151714324951172,16.151714324951172,,,
91380,1783425554.3455834,train,0.00035208644487950784,0.00035208644487950784,0.8299804925918579,0.7728515863418579,0.5712890625,0.8299804925918579,16.014934539794922,4.596264839172363,6.350640296936035,0.1731773167848587,2.6656250953674316,3.25,16.014934539794922,16.014934539794922,,,
91385,1783425555.2350917,train,0.00035207208304065843,0.00035207208304065843,0.7631185054779053,0.7076172232627869,0.5550130605697632,0.7631185054779053,16.371713638305664,4.90707540512085,6.352415084838867,0.17093104124069214,2.809375047683716,3.28125,16.371713638305664,16.371713638305664,,,
91390,1783425556.1290958,train,0.00035205772079755204,0.00035205772079755204,0.84033203125,0.783984363079071,0.5634765625,0.84033203125,16.168657302856445,4.841240406036377,6.584176063537598,0.1711629331111908,2.6312501430511475,3.3541667461395264,16.168657302856445,16.168657302856445,,,
91395,1783425557.0220685,train,0.0003520433581502456,0.0003520433581502456,0.8009440302848816,0.7505859732627869,0.5035807490348816,0.8009440302848816,16.934307098388672,5.306674003601074,6.571807384490967,0.17459802329540253,2.778125047683716,3.3541667461395264,16.934307098388672,16.934307098388672,,,
91400,1783425557.964375,train,0.00035202899509879573,0.00035202899509879573,0.803906261920929,0.749218761920929,0.546875,0.803906261920929,16.20902442932129,4.538623332977295,6.544984340667725,0.17498303949832916,2.8062500953674316,3.3541667461395264,16.20902442932129,16.20902442932129,,,
91405,1783425558.8589635,train,0.00035201463164325956,0.00035201463164325956,0.8088867664337158,0.7564453482627869,0.5244140625,0.8088867664337158,16.63755989074707,4.815349102020264,6.941143989562988,0.1745479553937912,2.940624952316284,3.328125,16.63755989074707,16.63755989074707,,,
91410,1783425559.7509313,train,0.000352000267783694,0.000352000267783694,0.7701823115348816,0.7162109613418579,0.5397135615348816,0.7701823115348816,16.48914337158203,4.884423732757568,6.911276817321777,0.17046408355236053,2.893749952316284,3.4895834922790527,16.48914337158203,16.48914337158203,,,
91415,1783425560.6508014,train,0.00035198590352015575,0.00035198590352015575,0.8542317748069763,0.80078125,0.5345052480697632,0.8542317748069763,16.018667221069336,4.532630443572998,6.680436611175537,0.17181186378002167,2.7406251430511475,3.4583334922790527,16.018667221069336,16.018667221069336,,,
91420,1783425561.5314512,train,0.00035197153885270185,0.00035197153885270185,0.7571614980697632,0.7056640982627869,0.5149739980697632,0.7571614980697632,17.026195526123047,5.2997965812683105,6.867520332336426,0.17265188694000244,2.9312500953674316,3.390625,17.026195526123047,17.026195526123047,,,
91425,1783425562.4320955,train,0.00035195717378138904,0.00035195717378138904,0.7920247316360474,0.73828125,0.5374349355697632,0.7920247316360474,16.92528533935547,5.249271392822266,6.924208641052246,0.17313078045845032,2.8500001430511475,3.4270834922790527,16.92528533935547,16.92528533935547,,,
91430,1783425563.3177683,train,0.0003519428083062743,0.0003519428083062743,0.84130859375,0.7841796875,0.5712890625,0.84130859375,16.442068099975586,5.099339485168457,6.412405967712402,0.1724173128604889,2.628124952316284,3.1458334922790527,16.442068099975586,16.442068099975586,,,
91435,1783425564.2000866,train,0.0003519284424274146,0.0003519284424274146,0.7842122316360474,0.7294921875,0.5472005605697632,0.7842122316360474,16.39722442626953,4.932126045227051,6.4705119132995605,0.1743246465921402,2.637500047683716,3.359375,16.39722442626953,16.39722442626953,,,
91440,1783425565.0808578,train,0.00035191407614486677,0.00035191407614486677,0.7659505605697632,0.712109386920929,0.5384114980697632,0.7659505605697632,16.87192153930664,5.214646816253662,6.544919967651367,0.17408959567546844,2.825000047683716,3.4375,16.87192153930664,16.87192153930664,,,
91445,1783425565.9704401,train,0.0003518997094586876,0.0003518997094586876,0.8287760615348816,0.774609386920929,0.5416666865348816,0.8287760615348816,16.585838317871094,4.952337741851807,6.768910884857178,0.1745334267616272,2.7750000953674316,3.2760417461395264,16.585838317871094,16.585838317871094,,,
91450,1783425566.90131,train,0.0003518853423689343,0.0003518853423689343,0.7621093392372131,0.709765613079071,0.5234375,0.7621093392372131,17.104005813598633,5.487571716308594,6.754567623138428,0.1747184842824936,2.7250001430511475,3.5364584922790527,17.104005813598633,17.104005813598633,,,
91455,1783425567.8249986,train,0.0003518709748756635,0.0003518709748756635,0.713671863079071,0.6611328125,0.525390625,0.713671863079071,16.92495346069336,5.392276287078857,6.854132652282715,0.17052948474884033,2.840625047683716,3.328125,16.92495346069336,16.92495346069336,,,
91460,1783425568.7282574,train,0.0003518566069789321,0.0003518566069789321,0.7966145873069763,0.742968738079071,0.5364583730697632,0.7966145873069763,16.49384117126465,5.013592720031738,6.5733771324157715,0.17380772531032562,2.6656250953674316,3.359375,16.49384117126465,16.49384117126465,,,
91465,1783425569.6222098,train,0.00035184223867879705,0.00035184223867879705,0.7335612177848816,0.683789074420929,0.4977213740348816,0.7335612177848816,16.507080078125,4.966281414031982,6.937110424041748,0.17325705289840698,2.706249952316284,3.4427084922790527,16.507080078125,16.507080078125,,,
91470,1783425570.5124445,train,0.0003518278699753154,0.0003518278699753154,0.9149739742279053,0.86328125,0.5169271230697632,0.9149739742279053,15.567955017089844,4.28656530380249,6.766386985778809,0.1700824350118637,2.6156251430511475,3.3541667461395264,15.567955017089844,15.567955017089844,,,
91475,1783425571.3943226,train,0.0003518135008685438,0.0003518135008685438,0.7925455570220947,0.740234375,0.5231119990348816,0.7925455570220947,16.083158493041992,4.504924297332764,6.735055923461914,0.17307960987091064,2.78125,3.3489584922790527,16.083158493041992,16.083158493041992,,,
91480,1783425572.2773182,train,0.00035179913135853925,0.00035179913135853925,0.785839855670929,0.732421875,0.5341796875,0.785839855670929,16.48036766052246,4.942309856414795,7.043889999389648,0.1718245893716812,2.762500047683716,3.390625,16.48036766052246,16.48036766052246,,,
