step,split,time_unix,train_excitation_cross_entropy,train_loss,val_excitation_cross_entropy,val_loss
29030,train,1783395379.7058487,3.197283983230591,3.197283983230591,,
29040,train,1783395382.0567763,3.1758172512054443,3.1758172512054443,,
29050,train,1783395384.4966917,3.1226797103881836,3.1226797103881836,,
29060,train,1783395386.8627946,3.126744031906128,3.126744031906128,,
29070,train,1783395389.2110076,3.0735690593719482,3.0735690593719482,,
29080,train,1783395391.5774636,3.172914743423462,3.172914743423462,,
29090,train,1783395393.9390333,3.1396591663360596,3.1396591663360596,,
29100,train,1783395396.3164694,3.1631336212158203,3.1631336212158203,,
29110,train,1783395399.0926871,3.2703940868377686,3.2703940868377686,,
29120,train,1783395401.4966416,3.3003947734832764,3.3003947734832764,,
29130,train,1783395403.8495178,3.131479024887085,3.131479024887085,,
29140,train,1783395406.234367,3.1031687259674072,3.1031687259674072,,
29150,train,1783395408.6207983,3.152184247970581,3.152184247970581,,
29160,train,1783395410.946517,3.1983695030212402,3.1983695030212402,,
29170,train,1783395413.2879832,3.1690540313720703,3.1690540313720703,,
29180,train,1783395415.6667128,3.205562114715576,3.205562114715576,,
29190,train,1783395417.9788685,3.2139711380004883,3.2139711380004883,,
29200,train,1783395420.3261695,3.12815260887146,3.12815260887146,,
29210,train,1783395423.1316974,3.0819711685180664,3.0819711685180664,,
29220,train,1783395425.5111015,3.1505868434906006,3.1505868434906006,,
29230,train,1783395427.865744,3.103133201599121,3.103133201599121,,
29240,train,1783395430.2269356,3.1351735591888428,3.1351735591888428,,
29250,train,1783395432.64002,3.1414921283721924,3.1414921283721924,,
29260,train,1783395434.9913173,3.171535015106201,3.171535015106201,,
29270,train,1783395437.3606882,3.220604419708252,3.220604419708252,,
29280,train,1783395439.6886582,3.212987184524536,3.212987184524536,,
29290,train,1783395442.0579274,3.1466829776763916,3.1466829776763916,,
29300,train,1783395444.439802,3.1823689937591553,3.1823689937591553,,
29310,train,1783395447.178908,3.3003604412078857,3.3003604412078857,,
29320,train,1783395449.5683117,3.1149752140045166,3.1149752140045166,,
29330,train,1783395451.8902617,3.203953504562378,3.203953504562378,,
29340,train,1783395454.2295847,3.2446184158325195,3.2446184158325195,,
29350,train,1783395456.6098535,3.1929526329040527,3.1929526329040527,,
29360,train,1783395458.9607918,3.177436351776123,3.177436351776123,,
29370,train,1783395461.316802,3.065309762954712,3.065309762954712,,
29380,train,1783395463.637886,3.2814555168151855,3.2814555168151855,,
29390,train,1783395465.9685822,3.247375249862671,3.247375249862671,,
29400,train,1783395468.2569702,3.195577621459961,3.195577621459961,,
29410,train,1783395471.1030939,3.148329019546509,3.148329019546509,,
29420,train,1783395473.4724774,3.200347661972046,3.200347661972046,,
29430,train,1783395475.80832,3.304938316345215,3.304938316345215,,
29440,train,1783395478.1554763,3.257481813430786,3.257481813430786,,
29450,train,1783395480.5156436,3.2631516456604004,3.2631516456604004,,
29460,train,1783395482.881467,3.2547807693481445,3.2547807693481445,,
29470,train,1783395485.2397149,3.048916816711426,3.048916816711426,,
29480,train,1783395487.6029465,3.2003371715545654,3.2003371715545654,,
29490,train,1783395489.9590313,3.1860265731811523,3.1860265731811523,,
29500,train,1783395492.7455695,3.0884206295013428,3.0884206295013428,,
29510,train,1783395495.1271265,3.1208508014678955,3.1208508014678955,,
29520,train,1783395497.4696329,3.2571732997894287,3.2571732997894287,,
29530,train,1783395499.8241138,3.154165267944336,3.154165267944336,,
29540,train,1783395502.1767714,3.1527023315429688,3.1527023315429688,,
29550,train,1783395504.582605,3.2339563369750977,3.2339563369750977,,
29560,train,1783395506.941856,3.055765151977539,3.055765151977539,,
29570,train,1783395509.2820468,3.1729443073272705,3.1729443073272705,,
29580,train,1783395511.7148354,3.076876163482666,3.076876163482666,,
29590,train,1783395514.084432,3.2106754779815674,3.2106754779815674,,
29600,train,1783395516.8586247,3.2367916107177734,3.2367916107177734,,
29610,train,1783395519.199554,3.25458025932312,3.25458025932312,,
29620,train,1783395521.571608,3.1101303100585938,3.1101303100585938,,
29630,train,1783395523.9285252,3.1528913974761963,3.1528913974761963,,
29640,train,1783395526.2978854,3.139570474624634,3.139570474624634,,
29650,train,1783395528.689607,3.108916997909546,3.108916997909546,,
29660,train,1783395531.027981,3.080251455307007,3.080251455307007,,
29670,train,1783395533.3929603,3.0718319416046143,3.0718319416046143,,
29680,train,1783395535.732415,3.18735933303833,3.18735933303833,,
29690,train,1783395538.0479264,3.215670585632324,3.215670585632324,,
29700,train,1783395540.8856018,3.1836369037628174,3.1836369037628174,,
29710,train,1783395543.3266408,3.1984200477600098,3.1984200477600098,,
29720,train,1783395545.9594128,3.165081262588501,3.165081262588501,,
29730,train,1783395548.3542528,3.1253011226654053,3.1253011226654053,,
29740,train,1783395550.728404,3.1567800045013428,3.1567800045013428,,
29750,train,1783395553.11953,3.297884225845337,3.297884225845337,,
29760,train,1783395555.4900467,3.2211685180664062,3.2211685180664062,,
29770,train,1783395557.8521538,3.1758480072021484,3.1758480072021484,,
29780,train,1783395560.2068813,3.1430742740631104,3.1430742740631104,,
29790,train,1783395562.513897,3.1406867504119873,3.1406867504119873,,
29800,train,1783395565.3077633,3.1839044094085693,3.1839044094085693,,
29810,train,1783395567.689559,3.211531162261963,3.211531162261963,,
29820,train,1783395570.0639625,3.214246988296509,3.214246988296509,,
29830,train,1783395572.3860877,3.170389413833618,3.170389413833618,,
29840,train,1783395574.7510283,3.075011968612671,3.075011968612671,,
29850,train,1783395577.1262968,3.199397087097168,3.199397087097168,,
29860,train,1783395579.4583423,3.2323787212371826,3.2323787212371826,,
29870,train,1783395581.7700138,3.2534587383270264,3.2534587383270264,,
29880,train,1783395584.1006896,3.211306571960449,3.211306571960449,,
29890,train,1783395586.3262992,3.062464475631714,3.062464475631714,,
29900,train,1783395589.246225,3.1523916721343994,3.1523916721343994,,
29910,train,1783395591.6065876,3.1398754119873047,3.1398754119873047,,
29920,train,1783395593.9802055,3.116881847381592,3.116881847381592,,
29930,train,1783395596.2923133,3.2584941387176514,3.2584941387176514,,
29940,train,1783395598.654806,3.214353084564209,3.214353084564209,,
29950,train,1783395601.0578823,3.0686614513397217,3.0686614513397217,,
29960,train,1783395603.4021428,3.132723093032837,3.132723093032837,,
29970,train,1783395605.7526274,3.08913254737854,3.08913254737854,,
29980,train,1783395608.1001668,3.1336886882781982,3.1336886882781982,,
29990,train,1783395610.8715754,3.092907428741455,3.092907428741455,,
30000,train,1783395613.2590094,3.2190141677856445,3.2190141677856445,,
30000,validation,1783395723.0844212,,,3.203131115436554,3.203131115436554
30010,train,1783395725.4956343,3.198700189590454,3.198700189590454,,
30020,train,1783395727.835264,3.271369695663452,3.271369695663452,,
30030,train,1783395730.180894,3.205629587173462,3.205629587173462,,
30040,train,1783395732.5282626,3.139700174331665,3.139700174331665,,
30050,train,1783395734.9035876,3.166426181793213,3.166426181793213,,
30060,train,1783395737.2484536,3.2415173053741455,3.2415173053741455,,
30070,train,1783395739.583758,3.211555004119873,3.211555004119873,,
30080,train,1783395741.9479938,3.1238152980804443,3.1238152980804443,,
30090,train,1783395744.6794703,3.1538164615631104,3.1538164615631104,,
30100,train,1783395747.0790503,3.18942928314209,3.18942928314209,,
30110,train,1783395749.4102714,3.1239261627197266,3.1239261627197266,,
30120,train,1783395751.7700832,3.221400260925293,3.221400260925293,,
30130,train,1783395754.0882864,3.301036834716797,3.301036834716797,,
30140,train,1783395756.4291918,3.2302613258361816,3.2302613258361816,,
30150,train,1783395758.7782993,3.1842689514160156,3.1842689514160156,,
30160,train,1783395761.1229753,3.136996269226074,3.136996269226074,,
30170,train,1783395763.4640577,3.061631679534912,3.061631679534912,,
30180,train,1783395765.7909198,3.1306402683258057,3.1306402683258057,,
30190,train,1783395768.5529704,3.130983591079712,3.130983591079712,,
30200,train,1783395770.9429035,3.184868335723877,3.184868335723877,,
30210,train,1783395773.3139246,3.059659957885742,3.059659957885742,,
30220,train,1783395775.6675925,3.215395927429199,3.215395927429199,,
30230,train,1783395778.026932,3.158024787902832,3.158024787902832,,
30240,train,1783395780.391872,3.275597333908081,3.275597333908081,,
30250,train,1783395782.7720277,3.214954137802124,3.214954137802124,,
30260,train,1783395785.129471,3.214162588119507,3.214162588119507,,
30270,train,1783395787.478558,3.143486499786377,3.143486499786377,,
30280,train,1783395789.7817829,3.240878105163574,3.240878105163574,,
30290,train,1783395792.5593119,3.1666347980499268,3.1666347980499268,,
30300,train,1783395794.9382777,3.129946708679199,3.129946708679199,,
30310,train,1783395797.2801955,3.1887331008911133,3.1887331008911133,,
30320,train,1783395799.6635225,2.9717118740081787,2.9717118740081787,,
30330,train,1783395802.0133884,3.171109199523926,3.171109199523926,,
30340,train,1783395804.3556077,3.1865036487579346,3.1865036487579346,,
30350,train,1783395806.7750664,3.080989360809326,3.080989360809326,,
30360,train,1783395809.098297,3.2374486923217773,3.2374486923217773,,
30370,train,1783395811.4405408,3.036827564239502,3.036827564239502,,
30380,train,1783395813.6771069,3.207202196121216,3.207202196121216,,
30390,train,1783395816.5482576,3.2323925495147705,3.2323925495147705,,
30400,train,1783395818.9755325,3.1426424980163574,3.1426424980163574,,
30410,train,1783395821.3134398,3.147676706314087,3.147676706314087,,
30420,train,1783395823.6883793,3.04420804977417,3.04420804977417,,
30430,train,1783395826.0644112,3.1833341121673584,3.1833341121673584,,
30440,train,1783395828.4309568,3.1721463203430176,3.1721463203430176,,
30450,train,1783395830.8186586,3.1821188926696777,3.1821188926696777,,
30460,train,1783395833.169864,3.2721383571624756,3.2721383571624756,,
30470,train,1783395835.5211043,3.1686620712280273,3.1686620712280273,,
30480,train,1783395838.2848399,2.987666368484497,2.987666368484497,,
30490,train,1783395840.6040604,3.18772554397583,3.18772554397583,,
30500,train,1783395843.0108304,3.2336788177490234,3.2336788177490234,,
30510,train,1783395845.351409,3.2242114543914795,3.2242114543914795,,
30520,train,1783395847.6758592,3.1428020000457764,3.1428020000457764,,
30530,train,1783395849.9875882,3.186858892440796,3.186858892440796,,
30540,train,1783395852.3514752,3.3075215816497803,3.3075215816497803,,
30550,train,1783395854.7431426,3.166046142578125,3.166046142578125,,
30560,train,1783395857.0788233,3.162745475769043,3.162745475769043,,
30570,train,1783395859.3739552,3.1479756832122803,3.1479756832122803,,
30580,train,1783395862.117385,3.3010990619659424,3.3010990619659424,,
30590,train,1783395864.4938776,3.187657356262207,3.187657356262207,,
30600,train,1783395866.898943,3.1896562576293945,3.1896562576293945,,
30610,train,1783395869.2665737,3.239442825317383,3.239442825317383,,
30620,train,1783395871.6385856,3.1408114433288574,3.1408114433288574,,
30630,train,1783395873.9863825,3.1473934650421143,3.1473934650421143,,
30640,train,1783395876.3393655,3.2458655834198,3.2458655834198,,
30650,train,1783395878.716013,3.2229268550872803,3.2229268550872803,,
30660,train,1783395881.0296419,3.1905672550201416,3.1905672550201416,,
30670,train,1783395883.3389204,3.1948397159576416,3.1948397159576416,,
30680,train,1783395886.1141114,3.1973209381103516,3.1973209381103516,,
30690,train,1783395888.489699,3.18349289894104,3.18349289894104,,
30700,train,1783395890.8544335,3.138251543045044,3.138251543045044,,
30710,train,1783395893.1806052,3.2034106254577637,3.2034106254577637,,
30720,train,1783395895.5284379,3.1947546005249023,3.1947546005249023,,
30730,train,1783395897.88107,3.1394498348236084,3.1394498348236084,,
30740,train,1783395900.20742,3.083927869796753,3.083927869796753,,
30750,train,1783395902.6029418,3.113736629486084,3.113736629486084,,
30760,train,1783395904.9447017,3.225121021270752,3.225121021270752,,
30770,train,1783395907.2809572,3.0820913314819336,3.0820913314819336,,
30780,train,1783395910.0825212,3.1573290824890137,3.1573290824890137,,
30790,train,1783395912.480899,3.311608076095581,3.311608076095581,,
30800,train,1783395914.8770442,3.1879723072052,3.1879723072052,,
30810,train,1783395917.2081456,3.1546261310577393,3.1546261310577393,,
30820,train,1783395919.5460775,3.108142137527466,3.108142137527466,,
30830,train,1783395921.8777266,3.209831714630127,3.209831714630127,,
30840,train,1783395924.2122753,3.1684582233428955,3.1684582233428955,,
30850,train,1783395926.6218216,3.1378345489501953,3.1378345489501953,,
30860,train,1783395928.9779406,3.1328089237213135,3.1328089237213135,,
30870,train,1783395931.2132478,3.1194512844085693,3.1194512844085693,,
30880,train,1783395934.076743,3.2651100158691406,3.2651100158691406,,
30890,train,1783395936.4184756,3.099543571472168,3.099543571472168,,
30900,train,1783395938.8152804,3.165825366973877,3.165825366973877,,
30910,train,1783395941.1760302,3.152822732925415,3.152822732925415,,
30920,train,1783395943.510338,3.2894771099090576,3.2894771099090576,,
30930,train,1783395945.858233,3.2389211654663086,3.2389211654663086,,
30940,train,1783395948.2409155,3.1947991847991943,3.1947991847991943,,
30950,train,1783395950.6038148,3.14709734916687,3.14709734916687,,
30960,train,1783395952.9357302,3.177957534790039,3.177957534790039,,
30970,train,1783395955.7075405,3.2023119926452637,3.2023119926452637,,
30980,train,1783395958.0570602,3.1779651641845703,3.1779651641845703,,
30990,train,1783395960.4142196,3.183445930480957,3.183445930480957,,
31000,train,1783395962.7797086,3.223881721496582,3.223881721496582,,
31010,train,1783395965.155809,3.1978840827941895,3.1978840827941895,,
31020,train,1783395967.474126,3.1812565326690674,3.1812565326690674,,
31030,train,1783395969.8122113,3.1768617630004883,3.1768617630004883,,
31040,train,1783395972.158188,3.11419415473938,3.11419415473938,,
31050,train,1783395974.5333226,3.3265089988708496,3.3265089988708496,,
31060,train,1783395976.8820856,3.098001480102539,3.098001480102539,,
31070,train,1783395979.6688085,3.202105760574341,3.202105760574341,,
31080,train,1783395982.0670354,3.2130470275878906,3.2130470275878906,,
31090,train,1783395984.4233189,3.210871458053589,3.210871458053589,,
31100,train,1783395986.8178754,3.1262028217315674,3.1262028217315674,,
31110,train,1783395989.184485,3.1537492275238037,3.1537492275238037,,
31120,train,1783395991.4698424,3.235985279083252,3.235985279083252,,
31130,train,1783395993.8134751,3.079918384552002,3.079918384552002,,
31140,train,1783395996.1847322,3.225447654724121,3.225447654724121,,
31150,train,1783395998.5717952,3.216630458831787,3.216630458831787,,
31160,train,1783396000.8948135,3.2411792278289795,3.2411792278289795,,
31170,train,1783396003.7089076,3.184774160385132,3.184774160385132,,
31180,train,1783396006.0608754,3.106421709060669,3.106421709060669,,
31190,train,1783396008.4284766,3.176332712173462,3.176332712173462,,
31200,train,1783396010.8475466,3.1285605430603027,3.1285605430603027,,
31210,train,1783396013.1849985,3.2263970375061035,3.2263970375061035,,
31220,train,1783396015.5125866,3.2314798831939697,3.2314798831939697,,
31230,train,1783396017.8473203,3.1462340354919434,3.1462340354919434,,
